Diff_Time,Stop_Actual_Sequence_Num,Postal_Code,Street_Num,District_Num
0.021900177,25,17046,829,32
0.026900291,23,48059,4865,64
0.058599472,20,53154,8171,56
0.091199875,29,8096,1692,33
0.052499771,29,35802,2750,44
0.02670002,22,54501,1903,56
0.055900574,25,33319,7550,40
0.03579998,34,60101,1074,46
0.017499924,68,66214,11775,55
0.012000084,19,78224,2310,12
0.01859951,26,5403,155,36
0.181400299,20,10001,1282,20
0.029500008,48,4841,235,36
0.05700016,20,78222,5313,12
0.017999649,34,30228,11367,45
0.011100769,29,14750,318,36
0.033599854,41,60074,579,46
0.012499809,39,33709,3942,40
0.015300751,13,93307,2200,86
0.011100769,69,95401,733,86
0.03690052,21,60056,1026,46
0.066900253,42,54311,1976,56
0.016200066,32,38017,305,44
0.031599998,28,34987,10664,40
0.063099861,23,31793,1909,45
0.039999962,14,83607,5205,76
0.079999924,12,28303,1590,45
0.004999161,42,45209,2729,49
0.059500694,33,92335,16232,92
0.033699989,14,28562,3027,45
0.116399765,40,60527,7117,46
0.025899887,42,83301,1485,76
0.038899422,20,48168,17945,64
0.41380024,11,89149,7950,92
0.291100502,31,24637,12962,32
0.030600548,55,95843,4141,86
0.085599899,101,19454,5,33
0.043899536,19,75075,1025,12
0.059700012,12,6082,90,36
0.039700508,13,45209,2729,49
0.105799675,36,11209,443,20
0.041900635,28,97070,25725,76
0.027499199,33,3801,1618,36
0.039999962,14,85552,2021,95
0.979700089,26,30346,4400,45
0.022500038,12,93420,1144,86
0.069700241,26,31909,5555,45
0.038900375,21,78526,2370,12
0.096099854,17,93420,1144,86
0.054199219,40,62034,3022,55
0.03030014,9,47591,632,49
0.009400368,5,3839,160,36
0.4083004,16,84070,57,95
0.333600044,30,89139,4150,92
0.018100739,44,18017,3926,32
0.012799263,50,72401,1810,55
0.026599884,42,10025,2764,20
0.031100273,26,52501,1883,55
0.20720005,1,79762,4101,12
0.080300331,30,21220,105,33
0.016699791,44,18974,892,33
0.101900101,31,6032,500,36
0.420300484,19,98208,305,76
0.025799751,19,71105,7460,44
0.039199829,17,34788,10300,40
0.009200096,80,33625,8131,40
0.011400223,11,30540,29,45
0.016699791,13,75040,355,12
0.068900108,13,89014,1300,92
0.022500038,21,17970,400,32
0.088599205,33,34470,4920,40
0.067500114,8,11706,1675,20
0.160599709,28,92627,2200,92
0.067200661,21,34231,6585,40
0.030200005,42,75224,1073,12
0.103599548,25,18052,242,32
0.006099701,18,63117,2049,55
0.072500229,14,97225,11196,76
0.066399574,13,85085,2501,95
0.011400223,22,37854,1136,44
0.23690033,38,1089,935,36
0.093899727,23,93955,925,86
0.063300133,31,92021,318,92
0.000800133,8,10994,4322,20
0.064400673,16,92392,12602,92
0.013600349,29,68123,4005,56
0.117199898,30,85301,4345,95
0.068900108,37,19145,2437,33
0.067000389,82,63090,3081,55
0.069700241,31,28056,2980,45
0.006999969,46,75801,2213,12
0.101900101,11,44118,3582,64
0.047800064,27,40207,5000,49
0.224200249,13,12303,1456,36
0.031400681,60,39402,6101,44
0.015600204,32,55344,8256,56
0.017799377,12,93436,625,86
0.027199745,23,39218,1040,44
0.048299789,35,92407,5250,92
0.032799721,14,58103,1801,56
0.062300682,15,96080,995,86
0.079999924,30,11740,741,20
0.047800064,9,62521,4655,46
0.071100235,29,7470,1612,20
0.033100128,33,2150,1100,36
0.032200813,33,28052,117,45
0.030299187,43,19053,170,33
0.038599968,38,27870,281,45
0.04279995,43,14020,4232,36
0.012200356,32,75228,9208,12
0.016599655,38,13021,217,36
0.043100357,32,67037,1918,55
0.055599213,33,29440,1334,45
0.142999649,4,33323,12801,40
0.078900337,24,99336,1321,76
0.033599854,14,78258,1205,12
0.050199509,15,19963,941,33
0.049200058,24,48386,9060,64
0.088399887,14,29730,526,45
0.014200211,32,48838,300,64
0.049700737,19,42303,636,49
0.091400146,22,19061,653,33
0.048900604,26,79072,1601,12
0.01170063,18,35071,841,44
0.041399956,1,28906,2320,45
0.181699753,16,41001,6807,49
0.084699631,33,13850,2540,36
0.052800179,15,29341,1431,45
0.018899918,10,33617,5004,40
0.01170063,44,19140,5301,33
0.080500603,36,57701,2200,56
0.042200089,3,40216,3925,49
0.044200897,30,29020,1671,45
0.018899918,29,31707,2835,45
0.034199715,16,63033,14031,55
0.039400101,26,34102,1780,40
0.022199631,34,29680,404,45
0.024699211,38,32055,2929,40
0.081899643,19,25801,1230,32
0.036700249,18,91355,24315,92
0.033599854,45,67226,3000,55
0.046099663,45,47591,632,49
0.127200127,16,93257,1276,86
0.202199936,1,33323,12801,40
0.089699745,14,11550,166,20
0.029699326,77,42240,4156,49
0.032500267,38,78006,1375,12
0.027799606,30,45750,227,64
0.013900757,27,33180,20533,40
0.021399498,8,44906,684,64
0.029399872,31,61350,333,46
0.175300598,18,77084,1440,12
0.012200356,14,32738,121,40
0.015800476,25,78628,1013,12
0.01609993,28,91801,810,92
0.122799873,18,37091,1344,44
0.089400291,18,49735,750,64
0.062799454,27,83714,6907,76
0.065899849,20,2032,108,36
0.015500069,26,7002,487,20
0.102800369,23,78840,2415,12
0.012200356,23,93304,2701,86
0.039700508,22,35630,301,44
0.06799984,31,77079,14622,12
0.054100037,46,65201,2703,55
0.080299377,24,78154,6000,12
0.018699646,5,35022,4933,44
0.011599541,32,64057,18813,55
0.015000343,18,75013,816,12
0.02270031,21,77351,1501,12
0.033100128,28,17325,1863,32
0.033299446,32,78410,13605,12
0.028599739,35,23451,768,32
0.033599854,37,14226,3500,36
0.058300018,14,53215,3266,56
0.022000313,11,75013,816,12
0.031700134,24,29690,3,45
0.245900154,30,19808,3204,33
0.081299782,23,46237,5335,49
0.037000656,43,76234,1208,12
0.004400253,15,15146,5,32
0.048599243,25,48341,370,64
0.080600739,33,62034,3022,55
0.150000572,10,34952,10927,40
0.041700363,27,45255,454,49
0.05340004,27,7014,388,20
0.037799835,24,62521,4655,46
0.030600548,54,20707,14203,33
0.041399956,21,54601,3800,56
0.012499809,40,67401,2259,55
0.015299797,54,49014,6233,64
0.050899506,6,8332,2257,33
0.019200325,46,19426,222,33
0.007200241,35,18235,1241,32
0.05450058,8,97526,144,76
0.039999962,33,92626,1450,92
0.048300743,40,20155,7336,33
0.0625,30,48917,5451,64
0.054200172,34,19125,2499,33
0.022199631,28,95129,1546,86
0.022200584,2,29108,2814,45
0.060600281,16,26508,250,32
0.08109951,37,44256,1104,64
0.046699524,10,31313,755,45
0.033599854,29,38128,3854,44
0.008000374,12,48126,16201,64
0.016400337,14,17013,40,32
0.030600548,26,72022,3231,55
0.099499702,7,46901,1912,49
0.10890007,25,64157,8416,55
0.031399727,32,45805,2400,49
0.04390049,34,36303,4521,44
0.016400337,18,23227,8131,32
0.029700279,42,43026,1720,64
0.03579998,43,60181,152,46
0.041101456,128,82070,1730,76
0.070199966,17,21901,104,33
0.044500351,18,48066,31956,64
0.044199944,23,32773,3715,40
0.053899765,21,26101,2838,32
0.205599785,17,83814,224,76
0.008600235,6,7728,3710,20
0.051699638,28,6385,167,36
0.061100006,17,40601,101,49
0.033299446,33,61938,122,49
0.051300049,20,89110,161,92
0.048100471,27,24740,225,32
0.084700584,15,17756,340,32
0.13999939,26,65775,1407,55
0.084199905,32,80631,1999,95
0.08220005,17,85301,5707,95
0.049200058,45,47150,2924,49
0.010899544,45,32404,738,44
0.016900063,37,77075,10013,12
0.025300026,26,78759,10000,12
0.072199821,35,7644,147,20
0.024700165,41,8106,130,33
0.060299873,37,77301,1231,12
0.044099808,19,91911,1208,92
0.042499542,19,77054,8138,12
0.066400528,31,75013,816,12
0.004999161,19,94577,1415,86
0.013899803,9,11213,1110,20
0.252699852,28,89103,6016,92
0.043600082,29,50613,618,55
0.135000229,32,66503,810,55
0.018899918,9,22102,7927,33
0.04279995,41,75211,3434,12
0.029200554,67,87109,4411,95
0.102199554,36,40324,111,49
0.041100502,49,46032,14405,49
0.013899803,27,94560,2045,86
0.005000114,29,29640,6919,45
0.069499969,24,27103,1036,45
0.040300369,20,89511,6775,86
0.014699936,38,37643,1020,44
0.058600426,23,27407,1216,45
0.005899429,10,15401,221,32
0.011400223,16,94608,3980,86
0.007499695,29,11209,443,20
0.04090023,20,37660,2626,44
0.026700974,173,98125,401,76
0.034999847,37,16801,962,32
0.01970005,29,30041,410,45
0.053099632,16,47129,1305,49
0.097800255,7,43537,3100,64
0.004199982,16,75022,3634,12
0.179999352,22,37411,480,44
0.008599281,12,75604,2414,12
0.017199516,34,33431,6000,40
0.034399986,17,80238,7505,95
0.021399498,34,6241,1107,36
0.637800217,17,2184,250,36
0.329999924,1,11214,2141,20
0.043299675,24,46060,16763,49
0.046099663,26,33618,15217,40
0.017499924,23,68505,75,56
0.026999474,40,97301,831,76
0.015000343,44,56201,1605,56
0.089500427,57,40741,114,49
0.07310009,21,18252,45,32
0.038399696,19,83647,2680,76
0.007200241,29,55811,1600,56
0.019999504,21,16803,1649,32
0.086400032,36,37912,6731,44
0.006400108,98,95758,7717,86
0.003099442,196,79924,5327,12
0.061400414,17,60714,5695,46
0.007300377,72,76014,2540,12
0.01970005,24,77023,900,12
0.063899994,20,29575,2723,45
0.017800331,41,92105,4403,92
0.014500618,2,33130,271,40
0.034500122,30,76710,1428,12
0.005899429,68,30318,1801,45
0.047699928,30,92392,14190,92
0.367199898,21,7730,3024,20
0.060900688,15,7083,950,20
0.094099998,37,32806,334,40
0.140800476,34,54751,2421,56
0.065299988,55,19606,4611,32
0.067499161,46,92804,221,92
0.014200211,27,33903,535,40
0.030499458,39,22202,1100,33
0.039400101,23,60195,1235,46
0.067200661,37,62208,5959,55
0.008099556,25,74137,9669,12
0.142499924,33,68516,2950,56
0.08220005,29,27893,2324,45
0.013100624,23,42001,5134,49
0.019999504,68,49221,1693,64
0.078299522,31,11758,6150,20
0.030800819,25,95123,966,86
0.026900291,20,71055,155,44
0.061400414,44,75006,1906,12
0.268600464,18,7039,112,20
0.011099815,19,53224,8655,56
0.061900139,25,65803,2725,55
0.008299828,8,11581,9110,20
0.13049984,18,7728,9,20
0.041999817,24,53094,1905,56
0.09469986,9,32922,2711,40
0.1293993,1,92507,1201,92
0.039700508,30,23188,810,32
0.010000229,11,77471,24004,12
0.085300446,18,30253,1806,45
0.023900032,22,20186,131,33
0.01970005,29,24605,4009,32
0.005599976,12,77840,1500,12
0.029999733,7,92553,25073,92
0.227199554,16,43123,1705,64
0.03690052,26,15237,4801,32
0.045000076,22,43701,2850,64
0.016699791,20,78224,2310,12
0.007199287,24,93618,450,86
0.007800102,43,95356,3501,86
0.038399696,15,17046,829,32
0.059799194,37,64503,3302,55
0.019100189,38,94560,5885,86
0.027200699,49,2184,117,36
0.164100647,50,2180,69,36
0.014400482,8,98382,1400,76
0.011400223,49,77063,8592,12
0.155200005,38,43065,8703,64
0.021100044,33,14580,950,36
0.184799194,47,92708,16123,92
0.01609993,8,92708,9025,92
0.019500732,15,45014,5378,49
0.042200089,44,37209,6816,44
0.086699486,20,38372,1800,44
0.023300171,44,33781,7259,40
0.049200058,13,18235,1241,32
0.042200089,7,27332,3294,45
0.043300629,22,89032,1735,92
0.005000114,36,94583,2475,86
0.015200615,51,95610,7945,86
0.028300285,21,44903,2150,64
0.035900116,20,57401,3828,56
0.046899796,16,57201,2700,56
0.075300217,18,48205,15405,64
0.132499695,24,80501,965,95
0.057499886,29,17046,829,32
0.061900139,7,33901,4125,40
0.045900345,19,44024,255,64
0.005299568,17,15205,2570,32
0.087800026,13,28602,2365,45
0.01309967,37,78746,2901,12
0.14659977,21,49418,3700,64
0.16779995,28,75062,2664,12
0.333600044,6,11215,527,20
0.045000076,34,54303,2416,56
0.025799751,14,91702,828,92
0.012999535,38,46410,2623,46
0.020799637,20,44906,684,64
0.045300484,16,91977,8626,92
0.023900032,24,11210,1556,20
0.077799797,13,72761,3195,55
0.083100319,36,37347,355,44
0.036899567,30,71055,155,44
0.014500618,2,11208,1155,20
0.043600082,20,53704,54,56
0.053899765,20,75013,816,12
0.0916996,45,30043,5900,45
0.197699547,37,30047,4155,45
0.084500313,25,76053,1420,12
0.006399155,15,28216,6801,45
0.023600578,47,70123,5250,44
0.014400482,28,94523,2360,86
0.044199944,20,89431,650,86
0.007699966,33,77079,14622,12
0.112999916,33,92336,16232,92
0.053899765,13,79416,417,12
0.047499657,8,31558,6586,45
0.028599739,16,72301,650,44
0.036600113,24,38115,6223,44
0.010900497,43,92108,1640,92
0.022500038,52,17522,848,32
0.084199905,15,80214,7475,95
0.016100883,25,66062,11949,55
0.015600204,30,42104,2625,49
0.031900406,28,19151,7630,33
0.01309967,64,60051,2445,46
0.062199593,32,14304,6690,36
0.008399963,35,90605,13502,92
0.015500069,30,98664,221,76
0.019800186,28,20902,11147,33
0.061100006,23,91502,1783,92
0.251700401,18,28607,276,45
0.092499733,37,77584,10504,12
0.016400337,22,74401,501,12
0.116099358,26,47150,2924,49
0.019999504,11,87124,701,95
0.029700279,21,2141,100,36
0.016900063,17,8807,726,20
0.010499954,16,77546,1186,12
0.051099777,42,66442,2210,55
0.007499695,122,17011,3547,32
0.068300247,24,21224,2500,33
0.016200066,42,21286,1004,33
0.018300056,42,33196,16375,40
0.071400642,16,78064,2128,12
0.016600609,45,95076,1441,86
0.100000381,32,40065,107,49
0.136399269,27,33566,2403,40
0.026100159,31,60431,1530,46
0.11590004,24,17013,40,32
0.019699097,24,21204,825,33
0.08220005,43,95307,1507,86
0.024700165,158,95678,8854,86
0.047800064,55,19460,204,33
0.107199669,32,13815,5631,36
0.141399384,33,28027,8111,45
0.03030014,23,2090,207,36
0.141400337,12,33172,1455,40
0.047800064,27,57301,1005,56
0.314499855,6,2760,1250,36
0.007200241,34,55442,4190,56
0.06360054,16,14616,3876,36
0.007499695,19,77584,11200,12
0.090900421,15,23060,11436,32
0.032500267,52,98685,910,76
0.061699867,28,95125,1,86
0.00810051,36,75093,2201,12
0.042200089,43,75067,565,12
0.422800064,16,84405,1140,95
0.034199715,41,97303,6385,76
0.090199471,37,22192,14070,33
0.018600464,83,93710,703,86
0.085000038,31,44410,2170,64
0.0583992,6,85635,480,95
0.038300514,30,67206,2111,55
0.258299828,8,11217,139,20
0.07749939,25,2747,400,36
0.114500046,30,23505,7525,32
0.005299568,27,23111,7264,32
0.126700401,23,93906,1656,86
0.023400307,14,30542,5857,45
0.104700089,35,2150,1100,36
0.007200241,8,37013,851,44
0.052499771,28,48035,33822,64
0.007200241,27,23112,12417,32
0.019200325,7,48430,15270,64
0.002799988,21,20166,21100,33
0.047200203,33,77532,14405,12
0.024700165,34,29687,3023,45
0.305300713,18,89119,4043,92
0.073899269,22,80524,1275,95
0.048299789,7,32177,850,40
0.119700432,35,19023,1207,33
0.044099808,34,19446,2333,33
0.043000221,48,98391,19585,76
0.04279995,25,39120,352,44
0.018900871,10,71350,160,44
0.005599976,38,47933,1887,49
0.037499428,12,20194,1468,33
0.01609993,23,37660,2400,44
0.02559948,17,93257,1276,86
0.071100235,27,40217,3013,49
0.017800331,32,35208,2239,44
0.042200089,20,97756,355,76
0.015500069,13,79720,111,12
0.01609993,6,11201,116,20
0.044699669,15,60134,1492,46
0.018900871,11,72315,3710,55
0.028600693,28,48083,420,64
0.051199913,39,60110,27,46
0.203100204,37,10312,3263,20
0.075800896,34,78257,17503,12
0.029399872,32,45356,1272,49
0.017199516,13,29730,526,45
0.04279995,41,30062,4101,45
0.18999958,33,36081,1410,44
0.007200241,7,82901,101,76
0.038900375,26,75149,503,12
0.116600037,11,75287,18352,12
0.023599625,131,12205,1,36
0.100799561,35,22315,5965,33
0.08520031,38,14564,645,36
0.061100006,40,1901,39,36
0.006900787,36,6451,470,36
0.117700577,43,40741,114,49
0.109999657,44,80634,4500,95
0.010799408,12,95035,126,86
0.02519989,5,31558,6586,45
0.031399727,31,27704,1533,45
0.008799553,42,97266,4328,76
0.017800331,31,28211,310,45
0.048600197,24,37209,6816,44
0.18860054,38,18951,210,33
0.007500648,36,35661,519,44
0.01499939,20,43528,1331,64
0.039699554,32,33901,4125,40
0.076899529,39,22407,9831,32
0.066599846,25,60626,1751,46
0.044699669,12,24401,1028,32
0.006698608,116,24502,4026,32
0.272199631,29,18974,892,33
0.018899918,32,6450,533,36
0.00810051,38,47630,8680,49
0.008800507,30,30341,1841,45
0.074399948,24,27604,3023,45
0.056699753,18,73703,5503,12
0.026100159,41,68701,601,56
0.0625,13,80524,1275,95
0.160499573,21,18344,3236,32
0.045000076,50,75080,2160,12
0.043600082,22,19055,165,33
0.024499893,19,65584,215,55
0.020899773,20,11220,5406,20
0.036399841,29,11704,82,20
0.069700241,26,38372,1800,44
0.052000046,24,59105,1749,76
0.013600349,64,44060,7850,64
0.019399643,49,95825,3198,86
0.038100243,20,19064,400,33
0.030900002,9,94541,1159,86
0.074199677,21,44035,249,64
0.119699478,21,78411,5425,12
0.050000191,33,6405,1060,36
0.053299904,35,68701,601,56
0.100500107,23,86004,4650,95
0.089699745,16,85029,2815,95
0.008099556,15,37421,2100,44
0.041700363,19,85018,3833,95
0.115300179,61,36107,921,44
0.028299332,32,83686,2025,76
0.177300453,10,10458,378,20
0.006400108,32,27529,5121,45
0.121099472,3,10027,251,20
0.025300026,10,60613,3951,46
0.041100502,20,16001,101,32
0.022199631,16,11514,207,20
0.241700172,25,4005,580,36
0.145799637,15,30291,4731,45
0.006599426,3,11706,1675,20
0.01970005,38,51106,4400,55
0.129400253,46,94591,173,86
0.39770031,30,98125,401,76
0.175000191,13,20850,14929,33
0.013299942,40,97401,26,76
0.034799576,9,14564,400,36
0.179999352,14,34947,5214,40
0.013600349,32,28105,2211,45
0.023900032,24,8054,10,33
0.011099815,41,26101,2838,32
0.028900146,34,48917,619,64
0.076600075,15,75287,18352,12
0.053299904,30,76711,2448,12
0.020799637,99,47630,8680,49
0.022000313,35,35661,519,44
0.082000732,24,46237,6905,49
0.023400307,53,66048,1100,55
0.031399727,25,37347,355,44
0.054400444,37,12534,424,20
0.043100357,14,54501,1903,56
0.103099823,23,30909,234,45
0.018099785,34,57006,2306,56
0.036899567,12,11758,212,20
0.052200317,23,39056,1011,44
0.005799294,23,11590,1260,20
0.178299904,24,93536,44412,92
0.154699326,31,55428,7655,56
0.230000496,34,46168,2669,49
0.025799751,21,21502,1262,32
0.017799377,3,11206,34,20
0.029500008,29,43026,1720,64
0.060299873,13,32536,3381,44
0.033299446,30,8360,3849,33
0.055800438,15,24112,818,32
0.039999962,45,77092,5240,12
0.128399849,23,92324,1100,92
0.026100159,42,38632,2670,44
0.039999962,44,24901,213,32
0.018099785,16,99207,4750,76
0.009200096,24,63019,756,55
0.071400642,11,29575,2723,45
0.007200241,16,7047,2100,20
0.028600693,21,28451,1114,45
0.063399315,41,33010,961,40
0.05450058,16,28645,1009,45
0.04390049,19,76711,2448,12
0.011099815,43,7201,128,20
0.048900604,23,34668,8605,40
0.020000458,38,44512,813,64
0.047300339,29,53085,4133,56
0.080600739,30,45150,1064,49
0.03219986,7,92128,11865,92
0.044199944,11,32413,110,44
0.008600235,29,90405,1910,92
0.059400558,28,29360,922,45
0.173299789,17,29301,131,45
0.014399529,47,76108,301,12
0.020799637,33,23602,12300,32
0.046398163,54,6042,1500,36
0.013400078,7,79912,750,12
0.012299538,24,39705,1725,44
0.099999428,18,46112,351,49
0.02369976,32,47715,800,49
0.047499657,27,84120,3630,95
0.025300026,27,41056,219,49
0.007499695,21,29488,2058,45
0.074699402,18,76092,1251,12
0.022500038,34,48638,1770,64
0.038900375,18,79401,1803,12
0.030299187,20,8816,755,20
0.030900002,17,41653,421,49
0.035499573,25,81321,215,95
0.043899536,24,48168,17945,64
0.017199516,11,2760,226,36
0.100199699,7,40403,222,49
0.011699677,18,18508,40,32
0.01499939,25,5403,155,36
0.083000183,21,72117,4530,55
0.009200096,36,28025,1480,45
0.04279995,40,23452,4001,32
0.019399643,13,28451,1114,45
0.032999992,28,37188,301,44
0.057800293,27,29169,2333,45
0.017799377,28,77546,19070,12
0.068400383,28,54904,2087,56
0.015000343,20,33021,4905,40
0.063899994,40,16001,255,32
0.006899834,37,40207,5000,49
0.147500038,34,91710,3935,92
0.094400406,8,22701,775,32
0.024100304,23,76306,2600,12
0.145600319,41,60707,1710,46
0.009399414,33,27610,877,45
0.012999535,22,15010,200,32
0.011400223,46,77005,5312,12
0.084500313,15,77566,121,12
0.014200211,47,75043,5949,12
0.020800591,28,37303,1834,44
0.016400337,20,33458,6390,40
0.027799606,57,94513,2505,86
0.006700516,29,53901,2830,56
0.220000267,11,93036,2051,86
0.038599968,37,89183,9975,92
0.045599937,29,37013,851,44
0.019399643,19,46142,916,49
0.012000084,20,21502,1262,32
0.005899429,29,51501,3701,56
0.041700363,54,85719,2910,95
0.057199478,33,68114,207,56
0.020799637,34,67901,208,55
0.037500381,8,44266,2500,64
0.044199944,26,46142,916,49
0.228599548,24,66046,3140,55
0.36000061,3,33172,11401,40
0.019099236,24,87114,9311,95
0.006999969,19,2108,40,36
0.085499763,31,19606,4611,32
0.062000275,39,91381,24919,92
0.18999958,16,13637,26445,36
0.03690052,48,85281,2040,95
0.517499924,18,80233,901,95
0.08220005,19,92231,1113,92
0.054200172,32,50021,2010,55
0.076699257,29,34746,4797,40
0.012499809,29,61820,2000,46
0.016900063,34,32304,4300,40
0.057499886,23,48025,17708,64
0.261899948,35,21206,5114,33
0.000500679,16,75022,3634,12
0.07199955,18,54501,1903,56
0.056400299,21,77459,5950,12
0.080599785,14,46815,6047,49
0.057299614,32,32569,401,44
0.049700737,45,60516,7343,46
0.014199257,36,22202,1100,33
0.051100731,63,31406,7804,45
0.031400681,15,80124,8331,95
0.007299423,64,75060,909,12
0.069399834,39,36535,2108,44
0.028300285,27,59701,3207,76
0.055199623,54,1960,300,36
0.007200241,38,62702,2506,46
0.035300255,29,52632,3360,55
0.086600304,21,16509,1909,32
0.107800484,22,49014,6233,64
0.04940033,16,1040,50,36
0.04640007,12,68803,2390,56
0.057300568,46,10954,230,20
0.009700775,92,89113,7290,92
0.058899879,34,72901,2307,55
0.053899765,40,46410,2623,46
0.026900291,35,95928,1950,86
0.055000305,37,37745,3793,44
0.006700516,17,92584,30098,92
0.030799866,7,95825,3198,86
0.052500725,11,19560,5370,32
0.005600929,18,11801,653,20
0.056900024,32,28216,9749,45
0.042500496,21,14621,705,36
0.030200005,34,28625,1837,45
0.008600235,26,20850,14929,33
0.016599655,4,23452,701,32
0.054700851,32,26059,415,32
0.039700508,47,23831,11946,32
0.06000042,6,29621,3810,45
0.220000267,27,30141,5218,45
0.012499809,21,2090,207,36
0.008299828,36,26041,1232,32
0.04940033,33,28117,168,45
0.018600464,78,33859,757,40
0.031099319,20,19525,173,32
0.068600655,15,37830,361,44
0.006199837,19,98532,1650,76
0.029999733,26,94559,261,86
0.080499649,14,53129,5300,56
0.023599625,45,80110,3702,95
0.012800217,30,63090,3081,55
0.021699905,44,80033,5095,95
0.008600235,23,70518,219,44
0.08880043,30,44011,36050,64
0.044400215,12,32301,1500,40
0.071399689,36,63141,12589,55
0.013899803,19,73503,1718,12
0.036100388,26,92324,1100,92
0.0958004,40,38351,541,44
0.023900032,29,72209,10215,55
0.024499893,23,66202,5730,55
0.089500427,10,45213,3250,49
0.015500069,23,10509,111,20
0.046700478,24,84663,1795,95
0.027699471,26,35208,2239,44
0.040299416,12,74601,901,12
0.222999573,19,60031,6170,46
0.024700165,40,48223,18501,64
0.068599701,107,94110,2673,86
0.107500076,38,14304,6690,36
0.022199631,32,45036,1525,49
0.249199867,17,1803,101,36
0.017800331,32,43055,1381,64
0.086900711,18,73069,1361,12
0.008600235,41,56007,2316,56
0.017299652,13,33056,19662,40
0.022000313,18,23111,7264,32
0.007200241,76,76262,1224,12
0.019800186,35,85250,8980,95
0.049499512,4,76164,211,12
0.007299423,24,52732,2712,55
0.241900444,31,42701,1611,49
0.018899918,48,95207,4950,86
0.086999893,38,30078,1830,45
0.017499924,33,11566,2200,20
0.018600464,34,60661,120,46
0.071700096,41,37130,2866,44
0.039700508,25,37771,875,44
0.073599815,27,63109,3702,55
0.044799805,14,48439,6309,64
0.035500526,31,94538,110,86
0.057199478,65,98632,100,76
0.065899849,21,19610,1141,32
0.016699791,40,91910,20,92
0.006400108,36,32819,8115,40
0.042500496,43,99223,2501,76
0.008300781,23,92808,8126,92
0.065899849,27,17970,400,32
0.128800392,25,70737,114,44
0.029200554,28,15650,305,32
0.146900177,33,54904,2087,56
0.011099815,31,19087,650,33
0.006099701,18,79606,4310,12
0.018899918,30,76234,1208,12
0.031700134,23,49431,4912,64
0.016400337,9,98903,1624,76
0.063099861,23,54904,2087,56
0.011100769,34,77072,10100,12
0.0958004,30,35206,9256,44
0.079999924,39,75090,4018,12
0.076299667,102,34207,1127,40
0.029999733,34,93551,39450,92
0.031699181,46,23605,605,32
0.083900452,18,3743,38,36
0.021900177,46,54143,2910,56
0.011699677,10,78613,11066,12
0.012300491,40,15301,1500,32
0.115299225,19,95014,20735,86
0.038300514,28,55014,717,56
0.056099892,35,3301,44,36
0.007799149,33,11552,466,20
0.192500114,18,10475,2188,20
0.132499695,57,84014,621,95
0.116700172,53,90503,21149,92
0.022000313,38,35640,1199,44
0.092200279,24,34655,3030,40
0.025300026,51,83843,2106,76
0.060199738,29,29341,1431,45
0.123400688,13,94805,4200,86
0.062999725,34,77076,5598,12
0.000600815,30,94087,322,86
0.007200241,30,93306,2657,86
0.033900261,19,19033,253,33
0.034199715,30,23113,11633,32
0.079100609,1,74361,149,12
0.036899567,9,10314,2655,20
0.024799347,38,18951,895,33
0.028400421,39,30228,11367,45
0.011899948,8,89406,2163,86
0.075300217,62,73099,1300,12
0.263599396,25,14424,4237,36
0.018598557,95,31326,410,45
0.03840065,43,48089,26601,64
0.018300056,16,91763,5116,92
0.024399757,34,60461,2520,46
0.018000603,23,15241,301,32
0.068599701,15,75231,6176,12
0.060299873,53,26651,1020,32
0.029999733,26,65804,3011,55
0.063699722,35,57106,810,56
0.023400307,39,33126,8684,40
0.031399727,39,4210,600,36
0.005000114,22,22801,108,32
0.032200813,19,81008,3291,95
0.101600647,73,21286,1004,33
0.007200241,31,63303,8025,55
0.037500381,15,20743,6222,33
0.037800789,47,85296,1385,95
0.005200386,25,14225,2000,36
0.010499954,22,18519,1114,32
0.010299683,163,10007,270,20
0.011400223,33,94520,117,86
0.005599976,4,15701,3100,32
0.038599968,30,8075,4004,33
0.025000572,22,1801,103,36
0.017499924,13,92503,2258,92
0.214499474,28,8822,276,20
0.137499809,11,20745,6241,33
0.083600044,30,29072,5570,45
0.026599884,6,27893,2324,45
0.053899765,10,93906,1656,86
0.009699821,44,13212,320,36
0.010599136,128,91730,10730,92
0.120300293,23,37355,2532,44
0.10779953,21,60073,716,46
0.079799652,8,19610,1141,32
0.036700249,45,23452,4001,32
0.022999763,18,21014,692,33
0.038599968,16,97225,11196,76
0.006700516,24,23112,12417,32
0.058600426,17,72450,2900,55
0.072500229,11,45044,2930,49
0.034799576,60,60115,2564,46
0.023099899,10,24112,818,32
0.034399986,16,32065,901,40
0.023300171,53,60061,700,46
0.179400444,9,92173,4141,92
0.011899948,17,27701,1058,45
0.056699753,48,6405,1060,36
0.089400291,40,43623,5333,64
0.026200294,45,84084,7612,95
0.035300255,17,45640,1016,49
0.022999763,27,65201,1205,55
0.029200554,27,92236,49255,92
0.071700096,16,60616,753,46
0.150300026,27,50009,550,55
0.036999702,30,8242,1500,33
0.099100113,1,33323,12801,40
0.010199547,34,21208,3755,33
0.002500534,43,22601,1850,32
0.046700478,11,91210,3216,92
0.047200203,14,80634,4318,95
0.052199364,43,33461,1750,40
0.042300224,1,11755,242,20
0.123299599,41,60462,15864,46
0.006599426,23,37919,7600,44
0.020000458,30,20619,45245,33
0.019999504,6,91007,400,92
0.020600319,30,19055,165,33
