ShipmentCount,YearNumber,MonthNumber,upscustomerid,OriginLocCode,DestLocCode,StandardWeightInKG
52,2017,4,17,CNTRL,ELP,9
12,2016,6,17,CNTRL,HOU,8
23,2017,1,18,CNTRL,CKG,122
42,2016,3,18,CNTRL,CKG,59
8,2014,12,18,CNTRL,KUB,97
11,2016,9,17,CNTRL,ELP,68
23,2017,10,5,CNTRL,SIN,1
11,2016,9,4,CNTRL,SIN,1650
7,2014,10,7,CNTRL,PRG,1
9,2015,3,7,CNTRL,PEN,2
8,2015,7,7,CNTRL,PHX,11
8,2016,1,7,CNTRL,PHX,86
11,2015,5,5,CNTRL,SDF,728
175,2017,6,17,CNTRL,ELP,2
45,2017,6,17,CNTRL,ELP,4
24,2017,10,18,CNTRL,KUB,28
8,2016,6,7,CNTRL,YYZ,26
9,2017,9,7,CNTRL,TPE,1
11,2017,8,5,CNTRL,SHA,5
55,2016,9,17,CNTRL,HOU,2
35,2015,1,17,CNTRL,HOU,7
7,2018,1,18,CNTRL,CKG,122
8,2014,11,5,CNTRL,AMS,14
15,2017,8,5,CNTRL,KUB,1
20,2015,7,17,CNTRL,HOU,31
13,2017,6,5,CNTRL,SZX,1544
60,2016,11,18,CNTRL,CKG,7
7,2017,12,18,CNTRL,CKG,238
10,2016,1,18,CNTRL,CKG,87
8,2017,8,5,CNTRL,SIN,2
8,2014,11,5,CNTRL,SDF,18
9,2015,5,8,CNTRL,ORD,150
37,2016,5,7,CNTRL,PHX,4
19,2015,12,5,CNTRL,AMS,2
9,2015,9,17,CNTRL,HOU,26
12,2015,2,17,CNTRL,HKG,1
13,2014,9,5,CNTRL,AMS,2
10,2017,11,7,CNTRL,YYZ,4
12,2017,6,17,CNTRL,ELP,46
12,2016,4,18,CNTRL,KUB,45
8,2017,3,4,CNTRL,AMS,49
9,2015,4,17,CNTRL,HOU,26
7,2015,8,7,CNTRL,PRG,5
13,2014,10,18,CNTRL,CKG,123
15,2015,7,18,CNTRL,CKG,94
8,2017,8,17,CNTRL,HOU,27
20,2015,12,18,CNTRL,KUB,50
159,2016,3,17,CNTRL,HOU,1
8,2017,4,17,CNTRL,HOU,17
7,2015,11,17,CNTRL,HOU,55
7,2015,6,3,CNTRL,MEM,2
121,2016,7,17,CNTRL,SFO,2
102,2017,7,18,CNTRL,CKG,26
28,2016,9,17,CNTRL,HOU,5
24,2015,2,3,CNTRL,STL,14462
8,2015,5,5,CNTRL,AMS,5
7,2015,7,18,CNTRL,KUB,76
9,2014,11,3,CNTRL,ONT,55
13,2015,3,5,CNTRL,SIN,3
9,2017,12,18,CNTRL,CKG,165
11,2015,4,18,CNTRL,CKG,100
16,2017,11,18,CNTRL,CKG,95
11,2017,8,7,CNTRL,PEN,1
12,2016,8,5,CNTRL,PHX,1257
15,2015,3,17,CNTRL,HOU,3
7,2016,5,17,CNTRL,ELP,11
31,2015,4,17,CNTRL,SFO,4
134,2016,11,5,CNTRL,SHA,3
9,2017,8,17,CNTRL,ELP,168
12,2017,11,18,CNTRL,CKG,98
7,2017,9,5,CNTRL,SDF,608
7,2017,7,5,CNTRL,SDF,487
7,2014,9,18,CNTRL,CKG,551
15,2016,6,5,CNTRL,AMS,1
7,2015,2,18,CNTRL,CKG,17637
12,2015,3,5,CNTRL,AMS,2
9,2016,5,18,CNTRL,KUB,39
16,2015,1,5,CNTRL,SHE,3000
9,2016,6,18,CNTRL,ELP,93
17,2015,6,17,CNTRL,HOU,1
23,2017,2,5,CNTRL,SHA,1
28,2017,8,5,CNTRL,SIN,1
7,2015,2,8,CNTRL,ORD,146
14,2017,6,5,CNTRL,SIN,4
27,2015,6,7,CNTRL,SAN,342
21,2016,4,5,CNTRL,AMS,2
7,2015,5,18,CNTRL,KUB,72
37,2015,10,17,CNTRL,SFO,4
9,2015,6,7,CNTRL,SAN,187
19,2016,9,17,CNTRL,ELP,4
15,2017,8,5,CNTRL,KUB,2
8,2017,2,4,CNTRL,SIN,1650
53,2014,12,17,CNTRL,HOU,9
14,2015,7,5,CNTRL,SIN,3
7,2016,5,7,CNTRL,PEN,1
8,2017,7,7,CNTRL,YYZ,2
9,2017,5,18,CNTRL,CKG,154
7,2017,4,17,CNTRL,HOU,16
9,2015,1,5,CNTRL,AMS,8
13,2016,7,18,CNTRL,CKG,89
10,2016,8,7,CNTRL,YYZ,2
32,2015,8,18,CNTRL,HKG,1
9,2014,10,17,CNTRL,HOU,93
8,2014,11,5,CNTRL,SDF,728
11,2016,4,17,CNTRL,HOU,24
8,2017,5,5,CNTRL,SDF,505
10,2017,3,5,CNTRL,SHA,5
8,2017,1,8,CNTRL,SLC,44
8,2014,9,18,CNTRL,CKG,441
18,2014,11,18,CNTRL,CKG,36
12,2014,8,18,CNTRL,KUB,34
7,2016,6,17,CNTRL,ELP,112
13,2015,4,7,CNTRL,PEN,1
11,2014,8,18,CNTRL,CKG,75
37,2018,2,18,CNTRL,CKG,45
22,2015,10,17,CNTRL,HOU,11
10,2017,2,7,CNTRL,TPE,1
19,2017,5,17,CNTRL,ELP,62
8,2017,4,7,CNTRL,PEN,8
8,2018,2,18,CNTRL,CKG,137
10,2016,3,9,CNTRL,DLC,10488
20,2017,6,18,CNTRL,CKG,19
9,2016,5,18,CNTRL,ELP,93
8,2016,5,17,CNTRL,SFO,9
8,2015,2,5,CNTRL,SIN,3
10,2015,5,5,CNTRL,SHE,3000
9,2015,9,7,CNTRL,SEA,243
10,2017,5,17,CNTRL,HOU,9
7,2016,1,5,CNTRL,SIN,1
7,2017,9,5,CNTRL,BOS,163
7,2014,9,5,CNTRL,AMS,71
8,2017,5,18,CNTRL,CKG,188
12,2016,3,7,CNTRL,PHX,4
17,2017,6,17,CNTRL,ELP,15
51,2016,11,17,CNTRL,HOU,2
11,2016,11,7,CNTRL,YYZ,7
8,2017,2,18,CNTRL,CKG,137
8,2015,3,7,CNTRL,PHX,507
7,2016,11,5,CNTRL,SDF,573
24,2017,7,17,CNTRL,HOU,6
9,2017,11,5,CNTRL,SHA,10
10,2017,11,5,CNTRL,SHA,5
23,2015,8,18,CNTRL,CKG,29
8,2017,4,17,CNTRL,ELP,190
42,2018,1,18,CNTRL,CKG,64
8,2014,12,7,CNTRL,SAN,518
9,2017,3,17,CNTRL,ELP,176
11,2016,9,5,CNTRL,SDF,485
9,2018,2,5,CNTRL,SDF,611
9,2015,6,17,CNTRL,HOU,1
18,2017,2,18,CNTRL,CKG,122
8,2016,9,3,CNTRL,DFW,882
12,2014,11,17,CNTRL,HOU,31
8,2015,5,7,CNTRL,SAN,198
18,2014,8,5,CNTRL,SHE,200
7,2015,8,5,CNTRL,AMS,15
23,2015,7,17,CNTRL,HOU,20
11,2015,5,18,CNTRL,CKG,100
10,2015,8,5,CNTRL,SHE,92
8,2015,9,17,CNTRL,HOU,22
18,2017,4,18,CNTRL,HKG,3
8,2016,7,8,CNTRL,ORD,159
8,2016,12,17,CNTRL,ELP,123
7,2017,3,5,CNTRL,SIN,6
8,2018,2,7,CNTRL,TPE,1
8,2016,2,18,CNTRL,HKG,6
7,2015,2,3,CNTRL,ONT,11
22,2016,6,18,CNTRL,CKG,80
7,2017,10,5,CNTRL,SDF,507
14,2015,3,17,CNTRL,HOU,66
27,2017,3,5,CNTRL,SIN,2
8,2016,11,17,CNTRL,ELP,225
7,2014,8,18,CNTRL,CKG,147
7,2015,10,5,CNTRL,AMS,4
20,2016,10,18,CNTRL,CKG,42
7,2014,10,17,CNTRL,HOU,106
21,2016,1,17,CNTRL,HOU,22
8,2017,4,17,CNTRL,ELP,31
15,2015,12,7,CNTRL,PHX,4
14,2018,2,5,CNTRL,SIN,3
9,2014,9,7,CNTRL,YYZ,11
7,2015,4,8,CNTRL,ORD,243
10,2017,6,17,CNTRL,ELP,192
14,2015,4,7,CNTRL,SHA,10
8,2017,10,5,CNTRL,SHA,12
21,2015,10,7,CNTRL,PHX,2
42,2017,3,17,CNTRL,ELP,9
9,2014,9,18,CNTRL,CKG,97
13,2015,10,5,CNTRL,AMS,3
19,2015,6,18,CNTRL,CKG,502
11,2015,7,18,CNTRL,CKG,56
15,2014,10,18,CNTRL,CKG,144
42,2017,6,18,CNTRL,CKG,49
10,2017,5,17,CNTRL,ELP,68
7,2014,12,5,CNTRL,HKG,832
16,2014,10,7,CNTRL,PHX,4
8,2016,11,17,CNTRL,ELP,165
8,2014,10,18,CNTRL,CKG,134
17,2015,11,18,CNTRL,CKG,81
21,2017,10,18,CNTRL,CKG,87
16,2015,11,18,CNTRL,CKG,122
8,2017,7,18,CNTRL,KUB,5
12,2015,9,18,CNTRL,CKG,79
22,2017,2,17,CNTRL,ELP,185
7,2016,6,18,CNTRL,HKG,11
9,2017,12,5,CNTRL,SHA,12
7,2016,10,7,CNTRL,TSN,61
26,2014,9,5,CNTRL,AMS,1
17,2014,11,7,CNTRL,PHX,4
81,2016,3,18,CNTRL,CKG,6
14,2014,11,5,CNTRL,SIN,4
9,2016,10,18,CNTRL,CKG,123
9,2015,12,3,CNTRL,MEM,4
40,2017,7,17,CNTRL,HOU,4
10,2017,3,18,CNTRL,KUB,15
13,2017,4,5,CNTRL,SIN,5
10,2017,4,18,CNTRL,CKG,236
10,2015,12,7,CNTRL,PHX,2
7,2014,8,18,CNTRL,CKG,102
29,2016,11,18,CNTRL,CKG,9
18,2016,7,18,CNTRL,CKG,16
18,2016,7,17,CNTRL,ELP,51
10,2016,12,17,CNTRL,ELP,73
7,2017,1,7,CNTRL,PHX,2
66,2015,7,17,CNTRL,HOU,4
7,2017,11,5,CNTRL,SIN,5
16,2015,6,18,CNTRL,CKG,53
13,2014,8,5,CNTRL,AMS,3
34,2016,3,5,CNTRL,SIN,1
14,2017,5,17,CNTRL,ELP,55
105,2015,2,18,CNTRL,CKG,3
11,2016,12,17,CNTRL,SFO,4
63,2015,6,17,CNTRL,SFO,4
10,2014,9,7,CNTRL,MKC,7
16,2017,2,17,CNTRL,ELP,71
11,2014,10,5,CNTRL,AMS,8
7,2017,10,7,CNTRL,TYO,9
10,2014,11,17,CNTRL,HOU,110
7,2014,12,18,CNTRL,CKG,222
30,2015,2,17,CNTRL,HOU,1
7,2015,5,18,CNTRL,CKG,149
9,2015,3,5,CNTRL,AMS,5
16,2014,12,17,CNTRL,HOU,26
10,2014,10,5,CNTRL,SDF,595
53,2015,7,17,CNTRL,HOU,2
7,2014,10,5,CNTRL,AMS,9
7,2014,10,7,CNTRL,PHX,20
38,2016,7,18,CNTRL,CKG,41
10,2017,2,18,CNTRL,KUB,1386
8,2017,1,17,CNTRL,ELP,212
14,2016,6,17,CNTRL,ELP,7
11,2016,5,17,CNTRL,ELP,77
8,2017,1,17,CNTRL,ELP,163
14,2018,2,18,CNTRL,CKG,38
11,2017,8,17,CNTRL,ELP,62
14,2016,11,5,CNTRL,AMS,1
8,2015,3,7,CNTRL,SDF,1488
9,2016,4,18,CNTRL,CKG,518
11,2015,2,18,CNTRL,CKG,21
11,2015,4,18,CNTRL,CKG,105
12,2015,10,7,CNTRL,MKC,7
28,2014,12,18,CNTRL,CKG,60
25,2016,6,17,CNTRL,HOU,5
7,2014,9,7,CNTRL,PHX,4
15,2017,4,18,CNTRL,CKG,92
10,2016,8,5,CNTRL,PHX,1241
17,2014,9,18,CNTRL,CKG,76
12,2017,7,18,CNTRL,CKG,90
8,2015,12,18,CNTRL,KUB,57
9,2016,6,18,CNTRL,CKG,198
15,2017,12,18,CNTRL,CKG,123
8,2016,10,17,CNTRL,ELP,88
9,2016,12,17,CNTRL,HOU,13
8,2016,7,3,CNTRL,BOS,4
10,2016,2,5,CNTRL,SDF,4
11,2015,9,18,CNTRL,CKG,96
16,2014,11,5,CNTRL,SHE,1700
9,2017,6,5,CNTRL,SDF,569
7,2016,2,18,CNTRL,KUB,78
8,2017,8,5,CNTRL,SDF,485
12,2018,1,17,CNTRL,SIN,2
23,2016,11,18,CNTRL,CKG,73
9,2015,1,18,CNTRL,CKG,287
45,2014,9,17,CNTRL,HOU,7
7,2016,3,18,CNTRL,CKG,172
8,2015,6,7,CNTRL,PHX,507
9,2017,11,3,CNTRL,ONT,1
7,2017,4,17,CNTRL,ELP,231
18,2016,3,18,CNTRL,KUB,29
9,2017,5,17,CNTRL,ELP,99
19,2015,3,18,CNTRL,CKG,57
8,2017,8,5,CNTRL,KUB,37
8,2016,3,5,CNTRL,AMS,8
8,2017,1,7,CNTRL,STR,1
7,2014,9,5,CNTRL,AMS,33
9,2017,7,17,CNTRL,ELP,44
7,2017,5,17,CNTRL,HOU,25
7,2015,4,7,CNTRL,MKC,4
8,2017,12,17,CNTRL,HOU,10
41,2017,4,18,CNTRL,CKG,27
11,2015,6,18,CNTRL,CKG,284
12,2016,4,18,CNTRL,CKG,154
9,2016,3,18,CNTRL,CKG,320
7,2015,12,3,CNTRL,ONT,49
38,2016,11,18,CNTRL,CKG,36
9,2015,11,18,CNTRL,CKG,155
11,2015,2,18,CNTRL,CKG,90
20,2014,9,18,CNTRL,CKG,28
7,2017,2,18,CNTRL,CKG,214
8,2016,12,7,CNTRL,YYZ,2
17,2015,11,5,CNTRL,SIN,3
19,2016,4,3,CNTRL,ONT,7
11,2014,12,5,CNTRL,AMS,4
11,2015,8,3,CNTRL,ONT,2
19,2017,7,18,CNTRL,CKG,88
9,2017,9,3,CNTRL,ONT,1
30,2017,12,17,CNTRL,SFO,2
7,2016,1,7,CNTRL,TSN,68
16,2017,2,18,CNTRL,CKG,124
15,2015,9,5,CNTRL,AMS,2
8,2014,12,17,CNTRL,HOU,44
10,2015,2,18,CNTRL,CKG,141
92,2017,4,17,CNTRL,ELP,2
8,2015,3,5,CNTRL,AMS,7
9,2015,2,17,CNTRL,HOU,110
8,2017,11,5,CNTRL,SZX,1
10,2016,11,17,CNTRL,ELP,15
44,2016,5,18,CNTRL,CKG,39
11,2018,1,5,CNTRL,SIN,15
11,2017,2,17,CNTRL,ELP,60
20,2018,1,18,CNTRL,KUB,39
17,2015,3,17,CNTRL,HOU,22
25,2017,3,17,CNTRL,ELP,57
40,2016,3,7,CNTRL,YYZ,2
7,2016,6,8,CNTRL,ORD,154
12,2016,3,5,CNTRL,SDF,606
13,2015,2,5,CNTRL,SHE,92
15,2016,7,17,CNTRL,HOU,15
10,2014,11,17,CNTRL,HOU,35
34,2016,2,17,CNTRL,HOU,13
199,2017,3,17,CNTRL,HOU,1
7,2015,4,17,CNTRL,HOU,44
91,2015,10,17,CNTRL,SFO,2
9,2016,4,17,CNTRL,SFO,9
13,2014,9,18,CNTRL,KUB,51
12,2014,9,5,CNTRL,SHE,3000
11,2016,4,18,CNTRL,ELP,216
8,2016,1,18,CNTRL,CKG,113
36,2017,3,5,CNTRL,SIN,3
7,2017,11,5,CNTRL,SDF,2
14,2016,11,5,CNTRL,SHA,1
15,2015,1,5,CNTRL,SDF,496
23,2017,4,17,CNTRL,ELP,71
9,2016,6,18,CNTRL,CKG,936
19,2015,11,5,CNTRL,SIN,4
7,2015,8,5,CNTRL,AMS,6
8,2016,1,18,CNTRL,KUB,6
7,2014,10,18,CNTRL,KUB,129
14,2015,7,18,CNTRL,CKG,93
8,2016,8,5,CNTRL,PHX,1268
11,2018,1,17,CNTRL,HOU,15
20,2016,4,18,CNTRL,CKG,60
7,2015,7,5,CNTRL,AMS,5
26,2017,3,5,CNTRL,SHA,3
75,2018,1,18,CNTRL,CKG,31
14,2015,11,17,CNTRL,HOU,22
11,2017,6,7,CNTRL,TPE,1
12,2015,9,18,CNTRL,CKG,58
8,2017,11,17,CNTRL,SIN,35
7,2015,1,5,CNTRL,BOS,344
20,2015,4,5,CNTRL,SDF,496
20,2014,10,17,CNTRL,HOU,22
7,2016,9,17,CNTRL,ELP,88
7,2017,10,3,CNTRL,ONT,1
15,2017,5,18,CNTRL,CKG,91
12,2014,9,5,CNTRL,AMS,4
7,2016,9,5,CNTRL,SHE,3
31,2014,10,17,CNTRL,HOU,18
9,2016,9,18,CNTRL,CKG,106
26,2015,2,17,CNTRL,SFO,7
40,2017,3,17,CNTRL,HOU,5
12,2015,9,18,CNTRL,HKG,3
35,2017,8,5,CNTRL,SIN,2
38,2016,8,5,CNTRL,SIN,1
21,2016,10,18,CNTRL,CKG,47
9,2018,2,3,CNTRL,ONT,1
16,2016,6,17,CNTRL,ELP,62
18,2015,1,18,CNTRL,CKG,42
16,2015,5,17,CNTRL,HOU,66
8,2015,3,7,CNTRL,SAN,661
9,2015,8,17,CNTRL,HOU,55
9,2017,3,17,CNTRL,ELP,64
27,2016,11,18,CNTRL,CKG,62
7,2015,3,7,CNTRL,YYZ,18
8,2016,9,5,CNTRL,SIN,4
7,2015,3,5,CNTRL,AMS,104
12,2017,10,17,CNTRL,SIN,4
10,2015,6,3,CNTRL,ONT,11
8,2014,8,18,CNTRL,KUB,33
10,2017,8,17,CNTRL,ELP,104
28,2017,1,17,CNTRL,HOU,7
8,2014,8,17,CNTRL,HOU,143
8,2015,6,17,CNTRL,HOU,88
7,2017,7,17,CNTRL,ELP,104
22,2017,6,18,CNTRL,CKG,75
8,2015,8,7,CNTRL,MKC,4
7,2015,3,17,CNTRL,HOU,5
22,2015,5,5,CNTRL,SDF,496
7,2017,11,5,CNTRL,AMS,1
13,2015,9,17,CNTRL,HOU,18
8,2015,8,8,CNTRL,ORD,194
7,2016,10,17,CNTRL,ELP,44
11,2015,4,8,CNTRL,ORD,152
9,2016,1,5,CNTRL,SDF,606
26,2016,3,18,CNTRL,KUB,4
15,2017,6,17,CNTRL,ELP,20
10,2016,5,9,CNTRL,DLC,10571
8,2016,9,18,CNTRL,ELP,64
8,2014,9,17,CNTRL,HOU,209
18,2015,1,5,CNTRL,AMS,3
11,2015,2,8,CNTRL,ORD,2
8,2016,8,7,CNTRL,TPE,1
10,2014,10,18,CNTRL,CKG,16
9,2014,10,7,CNTRL,SAN,661
8,2015,3,5,CNTRL,AMS,40
15,2017,2,17,CNTRL,HOU,10
7,2015,8,3,CNTRL,ONT,3
8,2015,8,5,CNTRL,SDF,11
7,2017,6,17,CNTRL,HOU,8
12,2014,11,5,CNTRL,SDF,496
43,2015,9,17,CNTRL,HOU,2
16,2017,7,17,CNTRL,ELP,99
7,2016,12,5,CNTRL,SIN,6
11,2018,1,17,CNTRL,SIN,35
26,2017,3,17,CNTRL,HOU,6
11,2017,9,18,CNTRL,CKG,185
7,2016,8,18,CNTRL,CKG,247
24,2015,3,3,CNTRL,ONT,2
8,2015,1,7,CNTRL,SEA,243
13,2014,10,18,CNTRL,KUB,74
9,2017,4,5,CNTRL,SIN,6
19,2016,1,5,CNTRL,AMS,2
10,2015,11,17,CNTRL,HKG,1
12,2017,1,17,CNTRL,ELP,185
9,2016,6,17,CNTRL,ELP,64
9,2015,4,18,CNTRL,CKG,50
8,2015,3,18,CNTRL,CKG,260
9,2017,4,7,CNTRL,TPE,4
11,2017,1,17,CNTRL,HOU,30
7,2015,1,17,CNTRL,HOU,24
9,2017,8,17,CNTRL,ELP,49
7,2015,12,18,CNTRL,CKG,220
17,2016,11,5,CNTRL,AMS,2
12,2017,6,17,CNTRL,ELP,57
12,2016,5,5,CNTRL,AMS,2
11,2014,10,17,CNTRL,SFO,13
20,2017,9,18,CNTRL,CKG,18
7,2014,11,5,CNTRL,SHE,1000
9,2016,1,17,CNTRL,HOU,24
66,2017,6,18,CNTRL,CKG,32
8,2016,9,17,CNTRL,ELP,234
17,2016,12,17,CNTRL,HOU,10
8,2015,4,18,CNTRL,CKG,169
9,2015,8,5,CNTRL,AMS,4
11,2016,2,5,CNTRL,SDF,496
7,2016,6,5,CNTRL,SDF,573
7,2017,2,5,CNTRL,MIL,240
17,2015,6,5,CNTRL,SIN,1
14,2017,5,17,CNTRL,ELP,190
7,2017,6,5,CNTRL,SIN,5
60,2016,5,18,CNTRL,CKG,29
8,2017,10,17,CNTRL,HOU,30
8,2015,4,5,CNTRL,AMS,14
25,2017,3,18,CNTRL,CKG,74
30,2017,9,18,CNTRL,KUB,4
7,2016,3,9,CNTRL,SEL,8347
35,2016,5,18,CNTRL,HKG,2
8,2014,9,18,CNTRL,CKG,106
9,2017,9,17,CNTRL,ELP,183
7,2015,4,18,CNTRL,CKG,136
8,2015,10,17,CNTRL,HKG,1
56,2017,3,18,CNTRL,CKG,28
10,2015,7,18,CNTRL,CKG,600
8,2015,11,7,CNTRL,SIN,3
27,2016,9,18,CNTRL,CKG,42
9,2015,1,7,CNTRL,ELP,15
7,2015,10,7,CNTRL,PHX,9
10,2017,4,17,CNTRL,ELP,99
13,2015,12,17,CNTRL,HOU,2
9,2015,1,7,CNTRL,PHX,4
35,2016,12,18,CNTRL,CKG,50
11,2015,6,7,CNTRL,MKC,11
28,2016,7,18,CNTRL,CKG,38
8,2017,12,18,CNTRL,CKG,89
38,2017,11,18,CNTRL,CKG,43
12,2017,6,18,CNTRL,CKG,104
9,2015,6,7,CNTRL,SAN,728
16,2017,7,18,CNTRL,CKG,75
8,2014,12,5,CNTRL,SDF,606
7,2016,9,17,CNTRL,ELP,62
22,2016,8,5,CNTRL,SIN,3
7,2017,8,5,CNTRL,KUB,96
10,2017,10,7,CNTRL,PHX,9
26,2017,9,18,CNTRL,CKG,12
7,2015,8,17,CNTRL,HOU,29
7,2017,8,8,CNTRL,ORD,152
9,2014,9,18,CNTRL,CKG,176
16,2015,2,5,CNTRL,SFO,110
7,2017,8,17,CNTRL,ELP,53
7,2016,5,8,CNTRL,ORD,154
10,2016,5,18,CNTRL,CKG,96
7,2018,1,18,CNTRL,CKG,252
10,2017,6,18,CNTRL,KUB,9
10,2014,12,18,CNTRL,CKG,121
7,2017,11,18,CNTRL,CKG,313
9,2015,10,3,CNTRL,ONT,9
7,2016,6,7,CNTRL,TPE,2
7,2015,1,4,CNTRL,MTY,10500
11,2016,12,5,CNTRL,SDF,728
8,2018,1,18,CNTRL,CKG,109
19,2014,12,7,CNTRL,PHX,2
16,2015,7,3,CNTRL,ONT,15
7,2016,9,18,CNTRL,KUB,32
9,2017,12,10,CNTRL,SEA,11023
12,2017,4,17,CNTRL,ELP,64
7,2016,8,17,CNTRL,ELP,196
7,2018,2,18,CNTRL,CKG,133
7,2015,8,5,CNTRL,SHE,91
10,2015,1,18,CNTRL,CKG,351
7,2016,4,5,CNTRL,SIN,8
12,2017,6,17,CNTRL,ELP,181
10,2015,8,17,CNTRL,HKG,1
7,2014,12,17,CNTRL,HOU,37
8,2015,10,7,CNTRL,MKC,4
14,2018,2,17,CNTRL,HOU,4
9,2015,6,18,CNTRL,KUB,35
7,2017,6,18,CNTRL,CKG,524
10,2017,8,5,CNTRL,SHA,9
12,2017,3,5,CNTRL,CLT,11
39,2015,1,18,CNTRL,CKG,62
7,2016,4,5,CNTRL,SHE,3000
14,2016,6,9,CNTRL,DLC,10860
7,2015,9,5,CNTRL,SHE,100
13,2015,4,18,CNTRL,CKG,107
8,2016,5,17,CNTRL,ELP,220
12,2014,8,5,CNTRL,SIN,1
13,2016,6,3,CNTRL,BOS,9
18,2015,3,18,CNTRL,CKG,12
18,2016,6,18,CNTRL,CKG,15
13,2015,5,18,CNTRL,CKG,55
20,2015,6,3,CNTRL,STL,13605
15,2015,5,18,CNTRL,CKG,50
13,2014,9,17,CNTRL,HOU,3
7,2017,11,4,CNTRL,MTY,10050
7,2016,12,17,CNTRL,HOU,26
11,2015,5,3,CNTRL,ONT,15
9,2017,7,5,CNTRL,SHA,6
52,2016,11,17,CNTRL,HOU,3
7,2015,12,7,CNTRL,TPE,4
10,2016,8,9,CNTRL,SGN,12781
26,2015,1,17,CNTRL,HOU,13
9,2014,10,5,CNTRL,SDF,728
8,2017,7,17,CNTRL,ELP,198
18,2016,10,5,CNTRL,SHA,4
16,2017,6,18,CNTRL,CKG,103
77,2015,12,18,CNTRL,CKG,32
7,2014,9,3,CNTRL,ONT,2
7,2016,1,7,CNTRL,SEA,276
8,2014,12,18,CNTRL,KUB,47
32,2015,4,18,CNTRL,CKG,5
7,2015,3,17,CNTRL,HOU,198
8,2015,6,3,CNTRL,ONT,37
10,2016,9,18,CNTRL,CKG,146
9,2015,8,18,CNTRL,CKG,7937
8,2015,3,7,CNTRL,SAN,13
29,2016,6,18,CNTRL,CKG,64
7,2016,9,17,CNTRL,ELP,75
20,2018,2,5,CNTRL,SIN,2
11,2017,6,5,CNTRL,CLT,11
134,2017,7,17,CNTRL,ELP,2
9,2016,8,18,CNTRL,CKG,118
7,2015,9,7,CNTRL,SAN,331
12,2017,6,17,CNTRL,ELP,37
8,2014,11,18,CNTRL,CKG,123
18,2017,4,5,CNTRL,SIN,2
22,2014,12,18,CNTRL,CKG,51
9,2016,10,17,CNTRL,ELP,115
10,2015,10,18,CNTRL,CKG,45
13,2018,1,18,CNTRL,CKG,52
16,2016,10,18,CNTRL,NKG,169
9,2016,12,17,CNTRL,SFO,9
14,2017,9,18,CNTRL,CKG,125
10,2017,2,7,CNTRL,PHX,4
7,2015,2,17,CNTRL,HOU,4
8,2017,3,18,CNTRL,CKG,235
11,2017,12,5,CNTRL,SHA,3
19,2014,12,17,CNTRL,HOU,20
7,2016,11,7,CNTRL,TPA,90
27,2015,12,17,CNTRL,HOU,13
14,2015,8,3,CNTRL,STL,13605
9,2015,2,17,CNTRL,HOU,24
16,2015,6,5,CNTRL,SDF,496
13,2015,5,17,CNTRL,SFO,13
7,2015,7,17,CNTRL,HOU,84
10,2017,7,5,CNTRL,SIN,7
26,2015,7,17,CNTRL,SFO,7
8,2015,12,7,CNTRL,YYZ,11
8,2017,9,5,CNTRL,SIN,2
7,2014,12,5,CNTRL,SDF,573
11,2017,9,18,CNTRL,CKG,86
7,2016,11,17,CNTRL,ELP,73
11,2015,6,18,CNTRL,CKG,98
7,2015,8,5,CNTRL,AMS,5
22,2015,4,17,CNTRL,HOU,1
12,2018,1,5,CNTRL,SIN,2
7,2017,2,5,CNTRL,SIN,5
14,2017,11,5,CNTRL,AMS,1
9,2015,2,18,CNTRL,CKG,117
16,2015,3,18,CNTRL,CKG,120
7,2017,8,18,CNTRL,CKG,230
18,2016,8,5,CNTRL,SHA,4
16,2016,2,9,CNTRL,DLC,10094
9,2016,2,3,CNTRL,ONT,15
11,2017,11,5,CNTRL,SIN,4
7,2016,4,5,CNTRL,SDF,485
11,2015,8,3,CNTRL,ONT,4
7,2014,10,3,CNTRL,SAC,4
9,2014,12,18,CNTRL,CKG,152
10,2016,4,7,CNTRL,PEN,1
23,2017,4,17,CNTRL,ELP,13
33,2015,5,17,CNTRL,HOU,9
23,2015,7,17,CNTRL,HOU,1
11,2014,9,17,CNTRL,SFO,13
7,2014,8,7,CNTRL,SAN,728
7,2014,9,7,CNTRL,PHX,375
29,2018,1,5,CNTRL,SIN,1
47,2015,5,18,CNTRL,HKG,2
41,2017,6,17,CNTRL,HOU,4
8,2017,6,5,CNTRL,SDF,4
9,2016,10,17,CNTRL,ELP,183
8,2016,6,5,CNTRL,PHX,1246
9,2014,9,5,CNTRL,AMS,10
8,2016,4,3,CNTRL,ONT,35
11,2015,11,7,CNTRL,PHX,2
21,2015,7,9,CNTRL,SGF,22520
10,2017,10,18,CNTRL,KUB,33
16,2015,1,5,CNTRL,SHE,1700
11,2015,2,18,CNTRL,CKG,103
51,2015,6,17,CNTRL,HOU,2
9,2016,7,3,CNTRL,MEM,4
8,2016,10,17,CNTRL,HOU,27
14,2018,2,7,CNTRL,PEN,1
8,2017,7,17,CNTRL,HOU,19
8,2014,8,7,CNTRL,SAN,331
13,2015,2,18,CNTRL,CKG,13
12,2016,8,5,CNTRL,SDF,496
8,2014,10,5,CNTRL,AMS,38
23,2014,11,5,CNTRL,AMS,3
9,2015,7,7,CNTRL,MKC,9
15,2015,12,5,CNTRL,SIN,3
7,2015,8,7,CNTRL,TPE,6
10,2017,6,18,CNTRL,CKG,144
