ShipmentCount,YearNumber,MonthNumber,upsid,OriginLocCode,DestLocCode,StandardWeightInKG
10,2015,6,18,CNTRL,CKG,183
11,2015,6,18,CNTRL,CKG,50
11,2015,6,18,CNTRL,CKG,93
11,2015,6,18,CNTRL,CKG,98
11,2015,6,18,CNTRL,CKG,100
11,2015,6,18,CNTRL,CKG,103
11,2015,6,18,CNTRL,CKG,109
11,2015,6,18,CNTRL,CKG,112
11,2015,6,18,CNTRL,CKG,121
11,2015,6,18,CNTRL,CKG,133
11,2015,6,18,CNTRL,CKG,138
11,2015,6,18,CNTRL,CKG,146
11,2015,6,18,CNTRL,CKG,284
11,2015,6,18,CNTRL,CKG,309
11,2015,6,18,CNTRL,CKG,503
11,2015,6,18,CNTRL,KUB,4
11,2015,6,18,CNTRL,KUB,3638
12,2015,6,18,CNTRL,CKG,10
12,2015,6,18,CNTRL,CKG,80
12,2015,6,18,CNTRL,CKG,83
12,2015,6,18,CNTRL,CKG,85
12,2015,6,18,CNTRL,CKG,105
12,2015,6,18,CNTRL,CKG,107
12,2015,6,18,CNTRL,CKG,111
12,2015,6,18,CNTRL,CKG,130
12,2015,6,18,CNTRL,CKG,136
12,2015,6,18,CNTRL,CKG,141
12,2015,6,18,CNTRL,CKG,160
12,2015,6,18,CNTRL,CKG,2756
12,2015,6,18,CNTRL,KUB,3
12,2015,6,18,CNTRL,KUB,11
12,2015,6,18,CNTRL,KUB,29
12,2015,6,18,CNTRL,KUB,39
13,2015,6,18,CNTRL,CKG,49
13,2015,6,18,CNTRL,CKG,90
13,2015,6,18,CNTRL,CKG,92
13,2015,6,18,CNTRL,CKG,331
13,2015,6,18,CNTRL,CKG,19842
13,2015,6,18,CNTRL,KUB,7
14,2015,6,18,CNTRL,CKG,18
14,2015,6,18,CNTRL,CKG,61
14,2015,6,18,CNTRL,CKG,116
14,2015,6,18,CNTRL,CKG,692
14,2015,6,18,CNTRL,HKG,3
15,2015,6,18,CNTRL,CKG,8
15,2015,6,18,CNTRL,CKG,13
15,2015,6,18,CNTRL,CKG,21
15,2015,6,18,CNTRL,CKG,99
15,2015,6,18,CNTRL,CKG,104
15,2015,6,18,CNTRL,CKG,124
15,2015,6,18,CNTRL,CKG,140
15,2015,6,18,CNTRL,CKG,22046
16,2015,6,18,CNTRL,CKG,42
16,2015,6,18,CNTRL,CKG,46
16,2015,6,18,CNTRL,CKG,47
16,2015,6,18,CNTRL,CKG,53
16,2015,6,18,CNTRL,CKG,55
16,2015,6,18,CNTRL,CKG,77
16,2015,6,18,CNTRL,CKG,91
16,2015,6,18,CNTRL,CKG,114
16,2015,6,18,CNTRL,CKG,441
16,2015,6,18,CNTRL,KUB,10
16,2015,6,18,CNTRL,KUB,12
17,2015,6,18,CNTRL,CKG,26
17,2015,6,18,CNTRL,CKG,37
17,2015,6,18,CNTRL,CKG,71
17,2015,6,18,CNTRL,CKG,82
17,2015,6,18,CNTRL,CKG,84
17,2015,6,18,CNTRL,CKG,142
17,2015,6,18,CNTRL,CKG,144
17,2015,6,18,CNTRL,CKG,498
18,2015,6,18,CNTRL,CKG,43
18,2015,6,18,CNTRL,CKG,115
19,2015,6,18,CNTRL,CKG,9
19,2015,6,18,CNTRL,CKG,20
19,2015,6,18,CNTRL,CKG,58
19,2015,6,18,CNTRL,CKG,63
19,2015,6,18,CNTRL,CKG,69
19,2015,6,18,CNTRL,CKG,70
19,2015,6,18,CNTRL,CKG,102
19,2015,6,18,CNTRL,CKG,502
20,2015,6,18,CNTRL,CKG,16
20,2015,6,18,CNTRL,CKG,19
20,2015,6,18,CNTRL,CKG,27
20,2015,6,18,CNTRL,CKG,54
20,2015,6,18,CNTRL,CKG,57
20,2015,6,18,CNTRL,CKG,67
20,2015,6,18,CNTRL,CKG,86
21,2015,6,18,CNTRL,CKG,30
21,2015,6,18,CNTRL,CKG,51
21,2015,6,18,CNTRL,CKG,73
21,2015,6,18,CNTRL,CKG,78
22,2015,6,18,CNTRL,CKG,45
23,2015,6,18,CNTRL,CKG,40
23,2015,6,18,CNTRL,CKG,41
23,2015,6,18,CNTRL,CKG,52
23,2015,6,18,CNTRL,CKG,500
24,2015,6,18,CNTRL,CKG,33
24,2015,6,18,CNTRL,CKG,59
24,2015,6,18,CNTRL,CKG,66
24,2015,6,18,CNTRL,CKG,87
24,2015,6,18,CNTRL,CKG,89
24,2015,6,18,CNTRL,CKG,101
24,2015,6,18,CNTRL,CKG,501
25,2015,6,18,CNTRL,CKG,34
25,2015,6,18,CNTRL,CKG,62
25,2015,6,18,CNTRL,CKG,64
26,2015,6,18,CNTRL,CKG,38
26,2015,6,18,CNTRL,CKG,65
26,2015,6,18,CNTRL,CKG,499
27,2015,6,18,CNTRL,CKG,60
27,2015,6,18,CNTRL,CKG,72
28,2015,6,18,CNTRL,CKG,88
28,2015,6,18,CNTRL,KUB,5
29,2015,6,18,CNTRL,CKG,36
29,2015,6,18,CNTRL,CKG,75
29,2015,6,18,CNTRL,KUB,6
31,2015,6,18,CNTRL,CKG,68
31,2015,6,18,CNTRL,CKG,76
34,2015,6,18,CNTRL,CKG,35
34,2015,6,18,CNTRL,CKG,74
39,2015,6,18,CNTRL,CKG,5
39,2015,6,18,CNTRL,CKG,14
39,2015,6,18,CNTRL,HKG,2
40,2015,6,18,CNTRL,CKG,31
41,2015,6,18,CNTRL,CKG,7
42,2015,6,18,CNTRL,CKG,39
43,2015,6,18,CNTRL,CKG,15
43,2015,6,18,CNTRL,CKG,29
44,2015,6,18,CNTRL,CKG,17
46,2015,6,18,CNTRL,CKG,32
53,2015,6,18,CNTRL,CKG,28
55,2015,6,18,CNTRL,HKG,1
71,2015,6,18,CNTRL,CKG,4
111,2015,6,18,CNTRL,CKG,6
431,2015,6,18,CNTRL,CKG,3
7,2015,5,18,CNTRL,CKG,12
7,2015,5,18,CNTRL,CKG,20
7,2015,5,18,CNTRL,CKG,44
7,2015,5,18,CNTRL,CKG,58
7,2015,5,18,CNTRL,CKG,78
7,2015,5,18,CNTRL,CKG,80
7,2015,5,18,CNTRL,CKG,97
7,2015,5,18,CNTRL,CKG,103
7,2015,5,18,CNTRL,CKG,112
7,2015,5,18,CNTRL,CKG,120
7,2015,5,18,CNTRL,CKG,123
7,2015,5,18,CNTRL,CKG,125
7,2015,5,18,CNTRL,CKG,136
7,2015,5,18,CNTRL,CKG,141
7,2015,5,18,CNTRL,CKG,147
7,2015,5,18,CNTRL,CKG,149
7,2015,5,18,CNTRL,CKG,157
7,2015,5,18,CNTRL,CKG,167
7,2015,5,18,CNTRL,CKG,218
7,2015,5,18,CNTRL,CKG,353
7,2015,5,18,CNTRL,CKG,419
7,2015,5,18,CNTRL,CKG,463
7,2015,5,18,CNTRL,CKG,607
7,2015,5,18,CNTRL,CKG,17637
7,2015,5,18,CNTRL,KUB,38
7,2015,5,18,CNTRL,KUB,72
8,2015,5,18,CNTRL,CKG,52
8,2015,5,18,CNTRL,CKG,85
8,2015,5,18,CNTRL,CKG,92
8,2015,5,18,CNTRL,CKG,119
8,2015,5,18,CNTRL,CKG,159
8,2015,5,18,CNTRL,CKG,161
8,2015,5,18,CNTRL,CKG,176
8,2015,5,18,CNTRL,CKG,178
8,2015,5,18,CNTRL,CKG,285
8,2015,5,18,CNTRL,CKG,287
8,2015,5,18,CNTRL,CKG,499
8,2015,5,18,CNTRL,CKG,603
8,2015,5,18,CNTRL,CKG,919
8,2015,5,18,CNTRL,CKG,2646
8,2015,5,18,CNTRL,KUB,28
8,2015,5,18,CNTRL,KUB,29
8,2015,5,18,CNTRL,KUB,33
8,2015,5,18,CNTRL,KUB,49
9,2015,5,18,CNTRL,CKG,26
9,2015,5,18,CNTRL,CKG,42
9,2015,5,18,CNTRL,CKG,57
9,2015,5,18,CNTRL,CKG,79
9,2015,5,18,CNTRL,CKG,86
9,2015,5,18,CNTRL,CKG,102
9,2015,5,18,CNTRL,CKG,104
9,2015,5,18,CNTRL,CKG,109
9,2015,5,18,CNTRL,CKG,126
9,2015,5,18,CNTRL,CKG,131
9,2015,5,18,CNTRL,CKG,163
9,2015,5,18,CNTRL,CKG,280
9,2015,5,18,CNTRL,CKG,283
9,2015,5,18,CNTRL,CKG,605
9,2015,5,18,CNTRL,HKG,14
9,2015,5,18,CNTRL,KUB,9
9,2015,5,18,CNTRL,KUB,11
9,2015,5,18,CNTRL,KUB,76
10,2015,5,18,CNTRL,CKG,8
10,2015,5,18,CNTRL,CKG,56
10,2015,5,18,CNTRL,CKG,82
10,2015,5,18,CNTRL,CKG,93
10,2015,5,18,CNTRL,CKG,99
10,2015,5,18,CNTRL,CKG,115
10,2015,5,18,CNTRL,CKG,133
10,2015,5,18,CNTRL,CKG,140
10,2015,5,18,CNTRL,CKG,604
10,2015,5,18,CNTRL,KUB,25
11,2015,5,18,CNTRL,CKG,33
11,2015,5,18,CNTRL,CKG,40
11,2015,5,18,CNTRL,CKG,63
11,2015,5,18,CNTRL,CKG,71
11,2015,5,18,CNTRL,CKG,81
11,2015,5,18,CNTRL,CKG,98
11,2015,5,18,CNTRL,CKG,100
11,2015,5,18,CNTRL,CKG,101
11,2015,5,18,CNTRL,CKG,108
11,2015,5,18,CNTRL,CKG,142
11,2015,5,18,CNTRL,CKG,144
12,2015,5,18,CNTRL,CKG,27
12,2015,5,18,CNTRL,CKG,70
12,2015,5,18,CNTRL,CKG,72
12,2015,5,18,CNTRL,CKG,87
12,2015,5,18,CNTRL,CKG,95
12,2015,5,18,CNTRL,CKG,106
12,2015,5,18,CNTRL,CKG,118
12,2015,5,18,CNTRL,CKG,124
12,2015,5,18,CNTRL,CKG,143
12,2015,5,18,CNTRL,KUB,7
13,2015,5,18,CNTRL,CKG,18
13,2015,5,18,CNTRL,CKG,21
13,2015,5,18,CNTRL,CKG,45
13,2015,5,18,CNTRL,CKG,54
13,2015,5,18,CNTRL,CKG,55
13,2015,5,18,CNTRL,CKG,91
13,2015,5,18,CNTRL,CKG,145
13,2015,5,18,CNTRL,KUB,4
14,2015,5,18,CNTRL,CKG,13
14,2015,5,18,CNTRL,CKG,34
14,2015,5,18,CNTRL,CKG,41
14,2015,5,18,CNTRL,CKG,47
14,2015,5,18,CNTRL,CKG,49
14,2015,5,18,CNTRL,CKG,68
14,2015,5,18,CNTRL,CKG,84
15,2015,5,18,CNTRL,CKG,37
15,2015,5,18,CNTRL,CKG,50
15,2015,5,18,CNTRL,CKG,59
15,2015,5,18,CNTRL,CKG,67
15,2015,5,18,CNTRL,CKG,73
16,2015,5,18,CNTRL,CKG,31
16,2015,5,18,CNTRL,CKG,36
16,2015,5,18,CNTRL,CKG,61
16,2015,5,18,CNTRL,CKG,69
16,2015,5,18,CNTRL,CKG,77
16,2015,5,18,CNTRL,KUB,12
17,2015,5,18,CNTRL,CKG,76
17,2015,5,18,CNTRL,CKG,94
17,2015,5,18,CNTRL,CKG,146
17,2015,5,18,CNTRL,KUB,6
18,2015,5,18,CNTRL,CKG,16
18,2015,5,18,CNTRL,CKG,51
18,2015,5,18,CNTRL,CKG,64
18,2015,5,18,CNTRL,CKG,66
18,2015,5,18,CNTRL,CKG,90
18,2015,5,18,CNTRL,HKG,3
18,2015,5,18,CNTRL,KUB,5
19,2015,5,18,CNTRL,CKG,39
19,2015,5,18,CNTRL,CKG,89
20,2015,5,18,CNTRL,CKG,5
20,2015,5,18,CNTRL,CKG,9
20,2015,5,18,CNTRL,CKG,46
20,2015,5,18,CNTRL,CKG,60
20,2015,5,18,CNTRL,KUB,10
21,2015,5,18,CNTRL,CKG,38
21,2015,5,18,CNTRL,CKG,65
23,2015,5,18,CNTRL,CKG,28
23,2015,5,18,CNTRL,CKG,74
24,2015,5,18,CNTRL,CKG,75
24,2015,5,18,CNTRL,CKG,88
25,2015,5,18,CNTRL,CKG,30
25,2015,5,18,CNTRL,CKG,62
27,2015,5,18,CNTRL,CKG,14
28,2015,5,18,CNTRL,CKG,7
28,2015,5,18,CNTRL,CKG,17
29,2015,5,18,CNTRL,CKG,15
29,2015,5,18,CNTRL,CKG,29
31,2015,5,18,CNTRL,CKG,35
39,2015,5,18,CNTRL,CKG,32
40,2015,5,18,CNTRL,CKG,4
45,2015,5,18,CNTRL,HKG,1
47,2015,5,18,CNTRL,HKG,2
88,2015,5,18,CNTRL,CKG,6
164,2015,5,18,CNTRL,CKG,3
7,2015,4,18,CNTRL,CKG,27
7,2015,4,18,CNTRL,CKG,81
7,2015,4,18,CNTRL,CKG,96
7,2015,4,18,CNTRL,CKG,108
7,2015,4,18,CNTRL,CKG,109
7,2015,4,18,CNTRL,CKG,114
7,2015,4,18,CNTRL,CKG,132
7,2015,4,18,CNTRL,CKG,136
7,2015,4,18,CNTRL,CKG,138
7,2015,4,18,CNTRL,CKG,146
7,2015,4,18,CNTRL,CKG,166
7,2015,4,18,CNTRL,CKG,171
7,2015,4,18,CNTRL,CKG,198
7,2015,4,18,CNTRL,CKG,200
7,2015,4,18,CNTRL,CKG,210
7,2015,4,18,CNTRL,CKG,212
7,2015,4,18,CNTRL,CKG,257
7,2015,4,18,CNTRL,CKG,279
7,2015,4,18,CNTRL,CKG,281
7,2015,4,18,CNTRL,CKG,285
7,2015,4,18,CNTRL,CKG,353
7,2015,4,18,CNTRL,CKG,463
7,2015,4,18,CNTRL,CKG,601
7,2015,4,18,CNTRL,ELP,132
7,2015,4,18,CNTRL,HKG,5
7,2015,4,18,CNTRL,HKG,12
7,2015,4,18,CNTRL,KUB,3
7,2015,4,18,CNTRL,KUB,30
7,2015,4,18,CNTRL,KUB,49
7,2015,4,18,CNTRL,KUB,53
7,2015,4,18,CNTRL,KUB,54
7,2015,4,18,CNTRL,KUB,78
7,2015,4,18,CNTRL,KUB,84
7,2015,4,18,CNTRL,KUB,86
7,2015,4,18,CNTRL,KUB,99
7,2015,4,18,CNTRL,KUB,118
7,2015,4,18,CNTRL,KUB,221
7,2015,4,18,CNTRL,SHA,3
7,2015,4,18,CNTRL,SHA,5
8,2015,4,18,CNTRL,CKG,41
8,2015,4,18,CNTRL,CKG,58
8,2015,4,18,CNTRL,CKG,70
8,2015,4,18,CNTRL,CKG,110
8,2015,4,18,CNTRL,CKG,118
8,2015,4,18,CNTRL,CKG,122
8,2015,4,18,CNTRL,CKG,125
8,2015,4,18,CNTRL,CKG,128
8,2015,4,18,CNTRL,CKG,165
8,2015,4,18,CNTRL,CKG,169
8,2015,4,18,CNTRL,CKG,181
8,2015,4,18,CNTRL,CKG,182
8,2015,4,18,CNTRL,CKG,231
8,2015,4,18,CNTRL,CKG,282
8,2015,4,18,CNTRL,CKG,368
8,2015,4,18,CNTRL,CKG,17637
8,2015,4,18,CNTRL,KUB,11
8,2015,4,18,CNTRL,KUB,29
8,2015,4,18,CNTRL,KUB,69
8,2015,4,18,CNTRL,KUB,70
8,2015,4,18,CNTRL,KUB,72
8,2015,4,18,CNTRL,KUB,74
8,2015,4,18,CNTRL,KUB,75
8,2015,4,18,CNTRL,SHA,3
9,2015,4,18,CNTRL,CKG,19
9,2015,4,18,CNTRL,CKG,50
9,2015,4,18,CNTRL,CKG,78
9,2015,4,18,CNTRL,CKG,102
9,2015,4,18,CNTRL,CKG,126
9,2015,4,18,CNTRL,CKG,150
9,2015,4,18,CNTRL,CKG,188
9,2015,4,18,CNTRL,CKG,286
9,2015,4,18,CNTRL,CKG,309
9,2015,4,18,CNTRL,CKG,604
9,2015,4,18,CNTRL,KUB,6
9,2015,4,18,CNTRL,KUB,12
9,2015,4,18,CNTRL,KUB,15
9,2015,4,18,CNTRL,KUB,63
9,2015,4,18,CNTRL,KUB,98
10,2015,4,18,CNTRL,CKG,13
10,2015,4,18,CNTRL,CKG,44
10,2015,4,18,CNTRL,CKG,46
10,2015,4,18,CNTRL,CKG,57
10,2015,4,18,CNTRL,CKG,113
10,2015,4,18,CNTRL,CKG,117
10,2015,4,18,CNTRL,CKG,119
10,2015,4,18,CNTRL,CKG,130
10,2015,4,18,CNTRL,CKG,139
10,2015,4,18,CNTRL,CKG,217
10,2015,4,18,CNTRL,CKG,366
10,2015,4,18,CNTRL,CKG,606
10,2015,4,18,CNTRL,KUB,36
11,2015,4,18,CNTRL,CKG,9
11,2015,4,18,CNTRL,CKG,24
11,2015,4,18,CNTRL,CKG,56
11,2015,4,18,CNTRL,CKG,80
11,2015,4,18,CNTRL,CKG,94
11,2015,4,18,CNTRL,CKG,97
11,2015,4,18,CNTRL,CKG,100
11,2015,4,18,CNTRL,CKG,105
11,2015,4,18,CNTRL,CKG,106
11,2015,4,18,CNTRL,CKG,134
11,2015,4,18,CNTRL,CKG,145
11,2015,4,18,CNTRL,CKG,266
11,2015,4,18,CNTRL,CKG,269
11,2015,4,18,CNTRL,CKG,353
11,2015,4,18,CNTRL,CKG,365
11,2015,4,18,CNTRL,KUB,34
12,2015,4,18,CNTRL,CKG,12
12,2015,4,18,CNTRL,CKG,20
12,2015,4,18,CNTRL,CKG,45
12,2015,4,18,CNTRL,CKG,53
12,2015,4,18,CNTRL,CKG,82
12,2015,4,18,CNTRL,CKG,86
12,2015,4,18,CNTRL,CKG,103
12,2015,4,18,CNTRL,CKG,111
12,2015,4,18,CNTRL,CKG,127
12,2015,4,18,CNTRL,CKG,140
12,2015,4,18,CNTRL,KUB,35
13,2015,4,18,CNTRL,CKG,42
13,2015,4,18,CNTRL,CKG,55
13,2015,4,18,CNTRL,CKG,95
13,2015,4,18,CNTRL,CKG,104
13,2015,4,18,CNTRL,CKG,107
13,2015,4,18,CNTRL,CKG,115
13,2015,4,18,CNTRL,CKG,123
13,2015,4,18,CNTRL,CKG,133
13,2015,4,18,CNTRL,CKG,147
13,2015,4,18,CNTRL,CKG,661
13,2015,4,18,CNTRL,KUB,10
14,2015,4,18,CNTRL,CKG,15
14,2015,4,18,CNTRL,CKG,16
14,2015,4,18,CNTRL,CKG,37
14,2015,4,18,CNTRL,CKG,51
14,2015,4,18,CNTRL,CKG,52
14,2015,4,18,CNTRL,CKG,63
14,2015,4,18,CNTRL,CKG,64
14,2015,4,18,CNTRL,CKG,65
14,2015,4,18,CNTRL,CKG,67
14,2015,4,18,CNTRL,CKG,91
14,2015,4,18,CNTRL,CKG,120
14,2015,4,18,CNTRL,CKG,124
14,2015,4,18,CNTRL,CKG,141
14,2015,4,18,CNTRL,CKG,143
14,2015,4,18,CNTRL,CKG,148
14,2015,4,18,CNTRL,KUB,4
14,2015,4,18,CNTRL,KUB,68
15,2015,4,18,CNTRL,CKG,33
15,2015,4,18,CNTRL,CKG,69
15,2015,4,18,CNTRL,CKG,77
15,2015,4,18,CNTRL,CKG,84
15,2015,4,18,CNTRL,CKG,98
15,2015,4,18,CNTRL,CKG,101
15,2015,4,18,CNTRL,CKG,144
16,2015,4,18,CNTRL,CKG,30
16,2015,4,18,CNTRL,CKG,47
16,2015,4,18,CNTRL,CKG,54
16,2015,4,18,CNTRL,CKG,59
16,2015,4,18,CNTRL,CKG,72
16,2015,4,18,CNTRL,CKG,79
16,2015,4,18,CNTRL,CKG,87
16,2015,4,18,CNTRL,CKG,99
16,2015,4,18,CNTRL,CKG,112
16,2015,4,18,CNTRL,CKG,367
16,2015,4,18,CNTRL,KUB,5
17,2015,4,18,CNTRL,CKG,18
17,2015,4,18,CNTRL,CKG,43
17,2015,4,18,CNTRL,CKG,71
17,2015,4,18,CNTRL,CKG,92
17,2015,4,18,CNTRL,CKG,93
18,2015,4,18,CNTRL,CKG,8
18,2015,4,18,CNTRL,CKG,40
18,2015,4,18,CNTRL,CKG,48
19,2015,4,18,CNTRL,CKG,14
19,2015,4,18,CNTRL,CKG,66
20,2015,4,18,CNTRL,CKG,49
21,2015,4,18,CNTRL,CKG,36
21,2015,4,18,CNTRL,CKG,74
21,2015,4,18,CNTRL,CKG,116
21,2015,4,18,CNTRL,HKG,3
22,2015,4,18,CNTRL,CKG,38
22,2015,4,18,CNTRL,CKG,142
23,2015,4,18,CNTRL,CKG,60
23,2015,4,18,CNTRL,CKG,61
24,2015,4,18,CNTRL,CKG,68
24,2015,4,18,CNTRL,CKG,90
24,2015,4,18,CNTRL,HKG,2
25,2015,4,18,CNTRL,CKG,17
25,2015,4,18,CNTRL,CKG,34
25,2015,4,18,CNTRL,CKG,89
26,2015,4,18,CNTRL,CKG,31
26,2015,4,18,CNTRL,CKG,76
26,2015,4,18,CNTRL,CKG,88
27,2015,4,18,CNTRL,CKG,62
29,2015,4,18,CNTRL,CKG,7
29,2015,4,18,CNTRL,CKG,75
31,2015,4,18,CNTRL,CKG,4
31,2015,4,18,CNTRL,CKG,28
31,2015,4,18,CNTRL,CKG,29
32,2015,4,18,CNTRL,CKG,5
34,2015,4,18,CNTRL,CKG,39
36,2015,4,18,CNTRL,CKG,35
40,2015,4,18,CNTRL,CKG,32
41,2015,4,18,CNTRL,HKG,1
42,2015,4,18,CNTRL,CKG,73
44,2015,4,18,CNTRL,CKG,6
141,2015,4,18,CNTRL,CKG,3
7,2015,3,18,CNTRL,CKG,25
7,2015,3,18,CNTRL,CKG,131
7,2015,3,18,CNTRL,CKG,133
7,2015,3,18,CNTRL,CKG,136
7,2015,3,18,CNTRL,CKG,150
7,2015,3,18,CNTRL,CKG,152
7,2015,3,18,CNTRL,CKG,155
7,2015,3,18,CNTRL,CKG,166
7,2015,3,18,CNTRL,CKG,175
7,2015,3,18,CNTRL,CKG,217
7,2015,3,18,CNTRL,CKG,234
7,2015,3,18,CNTRL,CKG,252
7,2015,3,18,CNTRL,CKG,281
7,2015,3,18,CNTRL,CKG,283
7,2015,3,18,CNTRL,CKG,287
7,2015,3,18,CNTRL,CKG,309
7,2015,3,18,CNTRL,CKG,334
7,2015,3,18,CNTRL,CKG,342
7,2015,3,18,CNTRL,CKG,496
7,2015,3,18,CNTRL,CKG,501
7,2015,3,18,CNTRL,CKG,605
7,2015,3,18,CNTRL,CKG,835
7,2015,3,18,CNTRL,ELP,73
7,2015,3,18,CNTRL,ELP,236
7,2015,3,18,CNTRL,HKG,5
7,2015,3,18,CNTRL,KUB,7
7,2015,3,18,CNTRL,KUB,9
7,2015,3,18,CNTRL,KUB,17
7,2015,3,18,CNTRL,KUB,51
7,2015,3,18,CNTRL,KUB,58
7,2015,3,18,CNTRL,KUB,65
7,2015,3,18,CNTRL,KUB,73
7,2015,3,18,CNTRL,KUB,100
7,2015,3,18,CNTRL,KUB,126
7,2015,3,18,CNTRL,KUB,185
7,2015,3,18,CNTRL,SHA,5
8,2015,3,18,CNTRL,CKG,21
8,2015,3,18,CNTRL,CKG,23
8,2015,3,18,CNTRL,CKG,78
8,2015,3,18,CNTRL,CKG,100
8,2015,3,18,CNTRL,CKG,107
8,2015,3,18,CNTRL,CKG,123
8,2015,3,18,CNTRL,CKG,158
8,2015,3,18,CNTRL,CKG,170
8,2015,3,18,CNTRL,CKG,180
8,2015,3,18,CNTRL,CKG,195
8,2015,3,18,CNTRL,CKG,208
8,2015,3,18,CNTRL,CKG,260
8,2015,3,18,CNTRL,CKG,268
8,2015,3,18,CNTRL,CKG,285
8,2015,3,18,CNTRL,CKG,397
8,2015,3,18,CNTRL,CKG,430
8,2015,3,18,CNTRL,CKG,507
8,2015,3,18,CNTRL,CKG,548
8,2015,3,18,CNTRL,CKG,2646
8,2015,3,18,CNTRL,ELP,68
8,2015,3,18,CNTRL,KUB,20
8,2015,3,18,CNTRL,KUB,32
8,2015,3,18,CNTRL,KUB,38
8,2015,3,18,CNTRL,KUB,55
8,2015,3,18,CNTRL,KUB,60
8,2015,3,18,CNTRL,KUB,61
8,2015,3,18,CNTRL,KUB,63
9,2015,3,18,CNTRL,CKG,140
9,2015,3,18,CNTRL,CKG,151
9,2015,3,18,CNTRL,CKG,169
9,2015,3,18,CNTRL,CKG,205
9,2015,3,18,CNTRL,CKG,287
9,2015,3,18,CNTRL,CKG,694
9,2015,3,18,CNTRL,HKG,9
9,2015,3,18,CNTRL,KUB,11
9,2015,3,18,CNTRL,KUB,33
9,2015,3,18,CNTRL,KUB,68
9,2015,3,18,CNTRL,KUB,612
9,2015,3,18,CNTRL,SHA,5
10,2015,3,18,CNTRL,CKG,24
10,2015,3,18,CNTRL,CKG,45
10,2015,3,18,CNTRL,CKG,83
10,2015,3,18,CNTRL,CKG,106
10,2015,3,18,CNTRL,CKG,160
10,2015,3,18,CNTRL,CKG,163
10,2015,3,18,CNTRL,CKG,174
10,2015,3,18,CNTRL,CKG,202
10,2015,3,18,CNTRL,CKG,265
10,2015,3,18,CNTRL,CKG,266
10,2015,3,18,CNTRL,CKG,375
10,2015,3,18,CNTRL,CKG,419
10,2015,3,18,CNTRL,ELP,71
10,2015,3,18,CNTRL,ELP,82
10,2015,3,18,CNTRL,HKG,12
10,2015,3,18,CNTRL,KUB,27
10,2015,3,18,CNTRL,KUB,86
10,2015,3,18,CNTRL,KUB,112
11,2015,3,18,CNTRL,CKG,43
11,2015,3,18,CNTRL,CKG,44
11,2015,3,18,CNTRL,CKG,54
11,2015,3,18,CNTRL,CKG,70
11,2015,3,18,CNTRL,CKG,79
11,2015,3,18,CNTRL,CKG,81
11,2015,3,18,CNTRL,CKG,92
11,2015,3,18,CNTRL,CKG,111
11,2015,3,18,CNTRL,CKG,113
11,2015,3,18,CNTRL,CKG,117
11,2015,3,18,CNTRL,CKG,129
11,2015,3,18,CNTRL,CKG,141
11,2015,3,18,CNTRL,CKG,177
11,2015,3,18,CNTRL,CKG,1962
11,2015,3,18,CNTRL,CKG,4299
11,2015,3,18,CNTRL,HKG,4
11,2015,3,18,CNTRL,KUB,48
11,2015,3,18,CNTRL,KUB,64
11,2015,3,18,CNTRL,KUB,69
11,2015,3,18,CNTRL,KUB,119
11,2015,3,18,CNTRL,SHA,2
11,2015,3,18,CNTRL,SHA,3
12,2015,3,18,CNTRL,CKG,8
12,2015,3,18,CNTRL,CKG,59
12,2015,3,18,CNTRL,CKG,80
12,2015,3,18,CNTRL,CKG,84
12,2015,3,18,CNTRL,CKG,99
12,2015,3,18,CNTRL,CKG,114
12,2015,3,18,CNTRL,CKG,126
12,2015,3,18,CNTRL,CKG,128
12,2015,3,18,CNTRL,CKG,139
12,2015,3,18,CNTRL,CKG,172
12,2015,3,18,CNTRL,CKG,298
12,2015,3,18,CNTRL,CKG,499
12,2015,3,18,CNTRL,CKG,500
12,2015,3,18,CNTRL,CKG,1951
12,2015,3,18,CNTRL,CKG,2866
12,2015,3,18,CNTRL,KUB,24
12,2015,3,18,CNTRL,KUB,67
13,2015,3,18,CNTRL,CKG,2
13,2015,3,18,CNTRL,CKG,13
13,2015,3,18,CNTRL,CKG,30
13,2015,3,18,CNTRL,CKG,53
13,2015,3,18,CNTRL,CKG,96
13,2015,3,18,CNTRL,CKG,118
13,2015,3,18,CNTRL,CKG,119
13,2015,3,18,CNTRL,CKG,122
13,2015,3,18,CNTRL,CKG,145
14,2015,3,18,CNTRL,CKG,46
14,2015,3,18,CNTRL,CKG,55
14,2015,3,18,CNTRL,CKG,56
14,2015,3,18,CNTRL,CKG,95
14,2015,3,18,CNTRL,CKG,182
14,2015,3,18,CNTRL,CKG,353
14,2015,3,18,CNTRL,CKG,17637
15,2015,3,18,CNTRL,CKG,11
15,2015,3,18,CNTRL,CKG,27
15,2015,3,18,CNTRL,CKG,77
15,2015,3,18,CNTRL,CKG,86
15,2015,3,18,CNTRL,CKG,91
15,2015,3,18,CNTRL,CKG,94
15,2015,3,18,CNTRL,CKG,97
15,2015,3,18,CNTRL,CKG,103
15,2015,3,18,CNTRL,CKG,105
15,2015,3,18,CNTRL,CKG,109
15,2015,3,18,CNTRL,CKG,110
15,2015,3,18,CNTRL,CKG,124
15,2015,3,18,CNTRL,CKG,147
15,2015,3,18,CNTRL,CKG,148
15,2015,3,18,CNTRL,HKG,3
15,2015,3,18,CNTRL,KUB,70
