ShipmentCount,YearNumber,MonthNumber,upsid,OriginLocCode,DestLocCode,StandardWeightInKG
15,2016,8,18,CNTRL,CKG,104
39,2015,6,18,CNTRL,CKG,5
15,2016,7,5,CNTRL,PHX,1213
9,2015,9,18,CNTRL,CKG,78
10,2017,2,7,CNTRL,PHX,4
13,2015,2,18,CNTRL,HKG,2
8,2015,3,7,CNTRL,PHX,4
32,2016,8,18,CNTRL,CKG,89
8,2014,12,18,CNTRL,KUB,103
7,2016,12,17,CNTRL,HOU,11
7,2016,3,3,CNTRL,ONT,2
9,2015,5,18,CNTRL,KUB,11
10,2015,5,18,CNTRL,CKG,56
8,2017,5,17,CNTRL,ELP,37
13,2017,10,18,CNTRL,CKG,83
27,2015,1,18,CNTRL,CKG,64
8,2015,6,18,CNTRL,CKG,694
7,2014,12,18,CNTRL,HKG,8
134,2016,3,17,CNTRL,SFO,2
16,2014,9,18,CNTRL,CKG,107
10,2015,12,18,CNTRL,CKG,165
7,2014,9,18,CNTRL,KUB,32
7,2015,6,18,CNTRL,CKG,106
8,2016,3,18,CNTRL,CKG,153
10,2017,8,18,CNTRL,KUB,5
28,2014,10,18,CNTRL,CKG,17
18,2016,9,18,CNTRL,CKG,48
24,2016,1,18,CNTRL,CKG,41
7,2015,5,18,CNTRL,CKG,78
12,2017,2,17,CNTRL,ELP,79
16,2015,11,5,CNTRL,AMS,1
16,2017,11,18,CNTRL,CKG,22
14,2015,7,18,CNTRL,CKG,70
16,2017,4,18,CNTRL,CKG,155
7,2016,7,18,CNTRL,CKG,134
21,2016,2,18,CNTRL,CKG,67
8,2015,10,18,CNTRL,CKG,143
41,2016,3,18,CNTRL,CKG,48
85,2017,3,18,CNTRL,CKG,31
15,2016,11,18,CNTRL,NKG,176
20,2017,6,5,CNTRL,SIN,2
7,2017,6,18,CNTRL,CKG,204
18,2015,12,18,CNTRL,KUB,30
47,2016,8,18,CNTRL,CKG,34
14,2017,3,18,CNTRL,CKG,77
17,2016,7,18,CNTRL,CKG,11
10,2015,3,18,CNTRL,CKG,265
12,2017,9,17,CNTRL,ELP,13
20,2015,10,18,CNTRL,CKG,41
9,2015,10,18,CNTRL,CKG,109
8,2014,10,18,CNTRL,KUB,55
11,2017,12,18,CNTRL,CKG,117
11,2014,8,18,CNTRL,CKG,55
208,2017,11,18,CNTRL,CKG,3
11,2016,9,4,CNTRL,SIN,1650
10,2015,11,18,CNTRL,CKG,42
14,2017,7,18,CNTRL,CKG,22
15,2015,9,18,CNTRL,KUB,12
14,2017,5,17,CNTRL,ELP,20
28,2015,9,18,CNTRL,CKG,64
13,2016,4,18,CNTRL,CKG,521
7,2015,3,18,CNTRL,ELP,73
11,2014,8,17,CNTRL,SIN,1
63,2016,11,18,CNTRL,CKG,37
7,2017,8,18,CNTRL,KUB,54
11,2016,5,17,CNTRL,HOU,26
15,2017,10,18,CNTRL,CKG,150
281,2016,3,18,CNTRL,CKG,3
35,2016,5,18,CNTRL,CKG,41
38,2015,11,18,CNTRL,CKG,32
53,2016,4,18,CNTRL,CKG,28
7,2015,12,17,CNTRL,SFO,11
14,2016,5,18,CNTRL,CKG,621
7,2017,8,8,CNTRL,ORD,152
11,2015,6,18,CNTRL,CKG,98
9,2016,4,18,CNTRL,KUB,30
16,2017,11,18,CNTRL,CKG,95
13,2016,6,18,CNTRL,KUB,33
7,2015,1,17,CNTRL,HOU,31
7,2015,2,18,CNTRL,CKG,8
15,2017,7,18,CNTRL,CKG,111
19,2017,11,18,CNTRL,CKG,1
25,2016,2,18,CNTRL,CKG,59
8,2014,11,18,CNTRL,CKG,73
8,2016,10,17,CNTRL,ELP,198
8,2017,8,5,CNTRL,KUB,15
17,2015,3,18,CNTRL,CKG,41
19,2017,11,8,CNTRL,SLC,77
19,2016,9,18,CNTRL,CKG,104
11,2015,9,18,CNTRL,CKG,70
17,2016,10,18,CNTRL,CKG,52
13,2015,3,18,CNTRL,CKG,13
9,2016,2,17,CNTRL,HOU,44
8,2017,6,17,CNTRL,ELP,165
17,2017,4,18,CNTRL,CKG,70
7,2017,2,18,CNTRL,HKG,12
10,2017,2,18,CNTRL,CKG,146
7,2017,3,5,CNTRL,SDF,9
7,2016,1,18,CNTRL,KUB,58
24,2018,1,18,CNTRL,CKG,56
51,2016,12,18,CNTRL,CKG,32
7,2016,4,18,CNTRL,CKG,113
9,2015,1,18,CNTRL,CKG,110
39,2017,6,18,CNTRL,CKG,6
9,2016,8,18,CNTRL,CKG,18
7,2016,11,18,CNTRL,CKG,245
10,2015,8,18,CNTRL,KUB,66
14,2014,12,17,CNTRL,HOU,66
8,2017,9,18,CNTRL,KUB,54
15,2015,1,18,CNTRL,CKG,68
10,2014,10,18,CNTRL,CKG,103
10,2017,6,17,CNTRL,HOU,18
18,2016,3,18,CNTRL,CKG,83
63,2017,11,18,CNTRL,CKG,30
7,2014,11,18,CNTRL,CKG,20
11,2018,2,18,CNTRL,CKG,111
93,2017,8,18,CNTRL,CKG,31
9,2014,10,7,CNTRL,SAN,661
11,2016,9,18,CNTRL,KUB,12
20,2015,4,18,CNTRL,CKG,49
8,2015,11,17,CNTRL,SFO,9
14,2016,7,18,CNTRL,KUB,32
31,2015,7,17,CNTRL,SFO,4
7,2016,1,18,CNTRL,CKG,153
14,2015,7,18,CNTRL,CKG,124
7,2017,6,17,CNTRL,HOU,8
10,2015,5,17,CNTRL,HKG,1
7,2018,1,18,CNTRL,CKG,304
11,2018,1,18,CNTRL,CKG,111
8,2014,10,18,CNTRL,KUB,28
7,2017,12,18,CNTRL,CKG,292
7,2016,4,18,CNTRL,ELP,243
8,2016,11,18,CNTRL,CKG,298
11,2016,8,17,CNTRL,HOU,10
16,2014,12,17,CNTRL,HOU,26
22,2017,7,18,CNTRL,CKG,76
12,2016,12,17,CNTRL,HOU,12
8,2016,6,5,CNTRL,SDF,485
7,2016,1,18,CNTRL,CKG,173
7,2016,12,17,CNTRL,HOU,18
19,2014,9,17,CNTRL,HOU,18
12,2017,4,18,CNTRL,KUB,34
8,2017,1,17,CNTRL,ELP,49
9,2016,4,18,CNTRL,CKG,141
7,2014,9,18,CNTRL,KUB,44
7,2015,7,5,CNTRL,SIN,7
7,2017,5,17,CNTRL,ELP,119
11,2016,11,5,CNTRL,SDF,476
10,2014,10,18,CNTRL,CKG,217
7,2015,9,18,CNTRL,KUB,36
7,2017,12,18,CNTRL,CKG,232
8,2015,2,5,CNTRL,SIN,3
12,2016,11,18,CNTRL,CKG,79
11,2015,11,18,CNTRL,CKG,116
9,2017,10,18,CNTRL,CKG,169
8,2017,4,18,CNTRL,CKG,153
7,2016,2,18,CNTRL,CKG,102
8,2017,3,18,CNTRL,HKG,7
9,2016,4,18,CNTRL,CKG,20
55,2016,9,18,CNTRL,NKG,336
12,2014,11,17,CNTRL,HOU,31
45,2014,10,18,CNTRL,KUB,6
13,2014,9,18,CNTRL,KUB,51
7,2017,12,18,CNTRL,CKG,342
7,2016,12,18,CNTRL,KUB,2
26,2016,3,18,CNTRL,KUB,4
7,2017,4,17,CNTRL,ELP,181
30,2016,12,18,CNTRL,CKG,47
52,2017,10,18,CNTRL,CKG,4
9,2016,3,18,CNTRL,KUB,28
10,2017,6,18,CNTRL,CKG,491
8,2015,4,17,CNTRL,HOU,55
13,2017,7,18,CNTRL,CKG,171
17,2015,2,18,CNTRL,KUB,26
50,2018,2,18,CNTRL,CKG,46
41,2016,12,18,CNTRL,CKG,35
15,2016,6,18,CNTRL,CKG,97
7,2016,12,18,CNTRL,NKG,33
11,2017,1,18,CNTRL,CKG,86
11,2015,2,18,CNTRL,CKG,353
38,2016,6,18,CNTRL,CKG,39
16,2017,8,18,CNTRL,CKG,14
12,2015,10,18,CNTRL,CKG,122
8,2017,10,18,CNTRL,CKG,143
36,2016,1,18,CNTRL,CKG,35
14,2017,5,5,CNTRL,SIN,3
35,2018,2,18,CNTRL,CKG,33
7,2015,5,18,CNTRL,CKG,218
22,2015,8,18,CNTRL,CKG,38
13,2017,8,18,CNTRL,CKG,86
9,2017,12,18,CNTRL,CKG,227
14,2017,9,18,CNTRL,CKG,129
33,2016,4,18,CNTRL,CKG,53
8,2014,9,17,CNTRL,HOU,49
24,2017,3,18,CNTRL,CKG,90
37,2017,3,17,CNTRL,ELP,2
25,2016,1,18,CNTRL,CKG,64
11,2018,1,18,CNTRL,HKG,2
8,2014,9,5,CNTRL,AMS,5
7,2017,4,5,CNTRL,SDF,584
12,2017,7,18,CNTRL,CKG,90
12,2017,11,18,CNTRL,CKG,99
10,2017,2,18,CNTRL,CKG,99
12,2016,8,18,CNTRL,CKG,90
7,2016,12,5,CNTRL,SIN,6
17,2016,11,18,CNTRL,CKG,68
11,2015,11,18,CNTRL,CKG,127
34,2016,3,5,CNTRL,SIN,1
37,2017,8,18,CNTRL,CKG,12
14,2017,5,18,CNTRL,CKG,87
7,2016,2,18,CNTRL,CKG,22
52,2017,5,18,CNTRL,CKG,27
10,2015,3,17,CNTRL,HOU,40
13,2017,9,18,CNTRL,CKG,75
7,2017,4,18,CNTRL,CKG,123
7,2016,7,8,CNTRL,SLC,364
14,2015,3,18,CNTRL,CKG,46
7,2016,8,18,CNTRL,CKG,115
8,2015,6,18,CNTRL,CKG,182
49,2016,7,18,CNTRL,CKG,29
7,2015,10,18,CNTRL,HKG,7
29,2014,12,18,CNTRL,CKG,90
7,2016,4,18,CNTRL,CKG,120
21,2015,1,17,CNTRL,HOU,22
21,2015,12,18,CNTRL,CKG,79
14,2015,7,5,CNTRL,AMS,2
11,2017,4,5,CNTRL,SDF,496
10,2014,10,18,CNTRL,CKG,80
12,2017,5,17,CNTRL,ELP,88
11,2015,7,18,CNTRL,CKG,44
15,2017,10,18,CNTRL,CKG,100
21,2017,12,18,CNTRL,HKG,2
51,2016,5,18,CNTRL,CKG,30
13,2015,3,7,CNTRL,PHX,106
15,2015,5,18,CNTRL,CKG,50
18,2015,3,18,CNTRL,CKG,52
18,2016,10,5,CNTRL,SHA,4
7,2014,11,18,CNTRL,CKG,96
13,2018,1,18,CNTRL,CKG,39
9,2018,2,17,CNTRL,HOU,7
11,2015,1,18,CNTRL,CKG,81
25,2017,11,18,CNTRL,CKG,56
10,2016,7,18,CNTRL,KUB,34
41,2016,12,18,CNTRL,CKG,28
10,2015,3,18,CNTRL,CKG,45
13,2015,4,18,CNTRL,CKG,42
19,2015,1,18,CNTRL,CKG,63
10,2015,9,18,CNTRL,CKG,225
7,2015,10,18,CNTRL,CKG,95
13,2015,5,18,CNTRL,CKG,45
7,2015,8,18,CNTRL,KUB,3
37,2014,11,17,CNTRL,HOU,2
38,2014,10,17,CNTRL,HOU,9
12,2015,4,18,CNTRL,CKG,45
36,2016,7,18,CNTRL,CKG,37
31,2015,4,18,CNTRL,CKG,29
7,2016,3,18,CNTRL,CKG,198
9,2016,6,17,CNTRL,ELP,64
24,2016,1,7,CNTRL,YYZ,2
7,2014,10,18,CNTRL,ELP,340
9,2016,2,17,CNTRL,BUD,7
7,2015,12,18,CNTRL,CKG,167
7,2014,11,18,CNTRL,KUB,2
30,2017,6,18,CNTRL,CKG,39
31,2016,7,18,CNTRL,CKG,45
8,2016,6,5,CNTRL,AMS,11
13,2016,10,18,CNTRL,CKG,18
29,2015,7,18,CNTRL,CKG,66
33,2017,9,17,CNTRL,HOU,3
11,2017,2,17,CNTRL,ELP,60
15,2016,4,18,CNTRL,CKG,156
8,2014,12,17,CNTRL,HOU,51
7,2016,11,18,CNTRL,KUB,83
36,2015,11,17,CNTRL,SFO,4
9,2015,5,8,CNTRL,ORD,150
7,2016,1,7,CNTRL,SEA,276
9,2016,4,18,CNTRL,CKG,93
25,2017,11,18,CNTRL,CKG,122
8,2017,9,18,CNTRL,CKG,155
11,2015,11,17,CNTRL,HOU,3
10,2017,5,18,CNTRL,CKG,166
7,2016,6,18,CNTRL,KUB,45
13,2015,11,18,CNTRL,CKG,80
11,2015,3,18,CNTRL,CKG,177
71,2017,1,17,CNTRL,HOU,3
13,2016,4,18,CNTRL,ELP,132
21,2015,1,18,CNTRL,CKG,106
25,2015,6,18,CNTRL,CKG,34
8,2015,6,18,CNTRL,KUB,98
10,2017,11,5,CNTRL,SDF,496
7,2017,11,17,CNTRL,SIN,2
15,2015,3,18,CNTRL,CKG,86
9,2015,2,18,CNTRL,CKG,120
19,2015,6,18,CNTRL,CKG,58
11,2015,5,18,CNTRL,CKG,81
9,2016,10,17,CNTRL,ELP,139
7,2015,3,8,CNTRL,ORD,324
26,2016,3,18,CNTRL,CKG,72
11,2015,6,17,CNTRL,HOU,44
20,2017,7,18,CNTRL,CKG,144
11,2016,7,18,CNTRL,CKG,24
19,2015,3,18,CNTRL,CKG,18
13,2015,5,18,CNTRL,CKG,55
7,2016,3,18,CNTRL,KUB,57
11,2017,5,18,CNTRL,CKG,113
12,2014,12,17,CNTRL,HOU,57
11,2016,8,3,CNTRL,ONT,11
12,2016,1,18,CNTRL,CKG,145
18,2015,4,18,CNTRL,CKG,48
77,2016,6,18,CNTRL,CKG,28
54,2015,7,18,CNTRL,CKG,31
8,2018,1,18,CNTRL,KUB,16
26,2017,10,18,CNTRL,CKG,68
10,2014,9,18,CNTRL,CKG,141
7,2014,12,18,CNTRL,SHA,17637
7,2017,2,18,CNTRL,CKG,214
8,2015,7,18,CNTRL,KUB,96
19,2014,10,17,CNTRL,HOU,11
185,2017,7,18,CNTRL,CKG,3
32,2015,7,17,CNTRL,HOU,13
12,2017,8,18,CNTRL,KUB,32
9,2015,3,5,CNTRL,AMS,5
51,2016,11,17,CNTRL,HOU,2
24,2015,5,18,CNTRL,CKG,75
46,2016,5,18,CNTRL,CKG,52
11,2018,2,18,CNTRL,CKG,98
38,2017,9,18,CNTRL,CKG,63
7,2016,8,18,CNTRL,ELP,99
46,2014,11,18,CNTRL,HKG,1
12,2016,9,18,CNTRL,CKG,57
11,2015,2,18,CNTRL,CKG,103
9,2017,2,18,CNTRL,CKG,79
7,2016,4,5,CNTRL,SDF,7
7,2015,3,18,CNTRL,CKG,166
181,2017,8,18,CNTRL,CKG,3
12,2015,9,18,CNTRL,CKG,102
9,2016,6,18,CNTRL,HKG,14
8,2015,4,18,CNTRL,KUB,69
9,2016,4,18,CNTRL,CKG,130
12,2014,9,18,CNTRL,KUB,36
7,2016,11,18,CNTRL,CKG,140
24,2015,6,18,CNTRL,CKG,101
9,2016,9,18,CNTRL,ELP,93
14,2016,12,5,CNTRL,SHA,1
24,2017,1,18,CNTRL,CKG,54
16,2017,12,18,CNTRL,CKG,74
7,2015,8,18,CNTRL,CKG,82
9,2014,9,18,CNTRL,CKG,83
11,2015,8,18,CNTRL,KUB,12
11,2015,12,7,CNTRL,YYZ,4
10,2017,4,17,CNTRL,ELP,132
75,2017,5,18,CNTRL,CKG,5
18,2014,8,5,CNTRL,SHE,200
7,2015,6,18,CNTRL,KUB,97
35,2014,12,18,CNTRL,HKG,1
20,2014,10,17,CNTRL,HOU,22
12,2015,5,18,CNTRL,CKG,72
9,2018,2,18,CNTRL,CKG,117
26,2017,12,18,CNTRL,CKG,43
7,2014,8,7,CNTRL,SAN,794
8,2015,4,5,CNTRL,AMS,14
8,2015,9,18,CNTRL,CKG,97
29,2018,2,18,CNTRL,CKG,43
13,2018,2,18,CNTRL,CKG,128
12,2017,1,18,CNTRL,CKG,101
10,2014,11,5,CNTRL,SIN,2
60,2016,7,18,CNTRL,HKG,1
7,2016,9,18,CNTRL,ELP,86
10,2015,7,18,CNTRL,KUB,32
17,2015,6,18,CNTRL,CKG,142
10,2017,11,5,CNTRL,SIN,6
20,2017,9,18,CNTRL,CKG,120
10,2015,9,18,CNTRL,CKG,81
13,2016,9,18,CNTRL,CKG,99
15,2017,6,18,CNTRL,CKG,113
7,2015,3,3,CNTRL,BOS,4
9,2017,10,18,CNTRL,CKG,153
7,2016,7,17,CNTRL,HOU,24
66,2017,12,18,CNTRL,CKG,28
33,2015,10,5,CNTRL,SIN,3
20,2014,9,18,CNTRL,CKG,30
12,2017,5,17,CNTRL,ELP,183
40,2016,3,18,CNTRL,HKG,2
15,2017,5,5,CNTRL,CLT,11
10,2015,2,18,CNTRL,CKG,79
16,2014,10,17,CNTRL,HOU,26
7,2015,1,18,CNTRL,CKG,122
7,2015,2,18,CNTRL,KUB,56
14,2015,7,18,CNTRL,CKG,40
11,2017,12,5,CNTRL,SHA,13
13,2015,11,18,CNTRL,CKG,48
11,2016,4,18,CNTRL,CKG,143
12,2014,10,5,CNTRL,AMS,5
10,2014,10,5,CNTRL,SDF,595
13,2015,4,17,CNTRL,HOU,22
10,2015,3,18,CNTRL,CKG,174
14,2017,10,5,CNTRL,SHA,4
16,2014,8,18,CNTRL,CKG,32
10,2015,12,18,CNTRL,CKG,19
15,2016,10,18,CNTRL,CKG,16
7,2017,5,18,CNTRL,CKG,164
199,2018,1,18,CNTRL,CKG,3
10,2016,5,18,CNTRL,CKG,103
11,2015,3,18,CNTRL,KUB,64
10,2017,5,7,CNTRL,PEN,2
47,2015,5,18,CNTRL,HKG,2
9,2015,4,18,CNTRL,CKG,188
13,2016,6,18,CNTRL,CKG,21
13,2015,2,18,CNTRL,CKG,13
34,2014,12,17,CNTRL,HOU,13
9,2016,5,18,CNTRL,KUB,39
8,2017,5,17,CNTRL,ELP,174
7,2016,9,18,CNTRL,CKG,125
11,2015,1,18,CNTRL,CKG,331
24,2017,10,18,CNTRL,CKG,23
7,2015,12,17,CNTRL,HOU,3
8,2014,10,18,CNTRL,KUB,25
8,2018,1,18,CNTRL,CKG,180
8,2016,12,17,CNTRL,HOU,23
9,2018,2,17,CNTRL,SIN,1
9,2015,4,5,CNTRL,SDF,728
10,2014,12,18,CNTRL,CKG,238
7,2016,6,17,CNTRL,ELP,112
25,2014,10,7,CNTRL,PHX,2
8,2014,10,18,CNTRL,HKG,3
16,2017,12,18,CNTRL,CKG,147
7,2016,12,18,CNTRL,KUB,22
39,2017,5,18,CNTRL,CKG,45
7,2015,5,18,CNTRL,CKG,607
19,2016,4,18,CNTRL,CKG,63
26,2015,10,5,CNTRL,SIN,2
11,2017,1,17,CNTRL,ELP,29
44,2017,6,18,CNTRL,CKG,35
7,2016,8,18,CNTRL,CKG,140
53,2017,1,18,CNTRL,CKG,4
14,2015,5,3,CNTRL,ONT,4
14,2015,4,18,CNTRL,CKG,64
7,2016,1,17,CNTRL,HOU,66
28,2017,1,7,CNTRL,YYZ,9
9,2017,2,18,CNTRL,CKG,17
13,2018,1,18,CNTRL,CKG,116
15,2017,12,18,CNTRL,CKG,18
12,2014,12,18,CNTRL,KUB,68
35,2015,7,18,CNTRL,KUB,5
20,2016,9,18,CNTRL,CKG,79
15,2015,12,5,CNTRL,SIN,3
7,2017,4,5,CNTRL,SDF,606
44,2016,8,18,CNTRL,CKG,41
9,2016,5,17,CNTRL,ELP,123
13,2016,11,18,CNTRL,CKG,116
8,2015,5,18,CNTRL,CKG,159
7,2015,9,7,CNTRL,CTU,40
7,2015,2,7,CNTRL,PHX,375
44,2017,2,18,CNTRL,CKG,31
43,2016,8,18,CNTRL,CKG,46
8,2015,7,7,CNTRL,SIN,3
13,2018,1,18,CNTRL,CKG,125
7,2017,4,17,CNTRL,ELP,231
7,2015,3,18,CNTRL,KUB,185
8,2017,3,18,CNTRL,CKG,141
7,2017,5,18,CNTRL,CKG,189
9,2017,8,5,CNTRL,SHA,6
7,2015,10,18,CNTRL,CKG,57
11,2014,10,17,CNTRL,HOU,7
12,2016,3,18,CNTRL,CKG,96
8,2015,1,18,CNTRL,CKG,2690
12,2016,6,17,CNTRL,HOU,8
11,2016,3,18,CNTRL,CKG,20
18,2014,9,18,CNTRL,KUB,35
170,2017,4,17,CNTRL,HOU,1
7,2017,11,17,CNTRL,SIN,31
13,2015,12,5,CNTRL,SIN,4
21,2016,12,17,CNTRL,HOU,6
7,2017,9,18,CNTRL,CKG,166
8,2017,5,18,CNTRL,CKG,114
9,2015,12,7,CNTRL,PEN,3
23,2016,4,18,CNTRL,CKG,40
7,2018,2,18,CNTRL,CKG,166
7,2014,9,7,CNTRL,YYZ,88
8,2016,1,7,CNTRL,PHX,86
7,2016,6,5,CNTRL,PHX,1232
10,2015,10,18,CNTRL,CKG,115
12,2015,5,18,CNTRL,CKG,27
18,2014,10,18,CNTRL,KUB,5
14,2017,3,18,CNTRL,CKG,104
24,2017,5,18,CNTRL,CKG,66
8,2016,6,18,CNTRL,CKG,140
12,2015,3,18,CNTRL,CKG,139
49,2014,11,17,CNTRL,SFO,4
11,2016,10,17,CNTRL,SFO,4
32,2016,3,18,CNTRL,KUB,5
10,2016,1,18,CNTRL,CKG,98
24,2018,1,18,CNTRL,CKG,73
26,2017,12,18,CNTRL,HKG,1
14,2015,4,18,CNTRL,CKG,51
9,2015,2,18,CNTRL,CKG,83
66,2017,9,18,CNTRL,CKG,36
19,2015,3,18,CNTRL,CKG,121
8,2016,4,18,CNTRL,ELP,218
15,2017,8,18,CNTRL,CKG,111
8,2015,11,18,CNTRL,KUB,36
8,2014,11,18,CNTRL,CKG,80
7,2014,9,18,CNTRL,KUB,49
12,2014,8,18,CNTRL,KUB,4
9,2015,5,18,CNTRL,CKG,102
9,2016,6,18,CNTRL,CKG,98
11,2017,5,17,CNTRL,ELP,44
7,2017,11,18,CNTRL,CKG,171
8,2017,10,18,CNTRL,CKG,102
12,2014,11,18,CNTRL,KUB,10
7,2014,12,17,CNTRL,HOU,37
14,2017,9,17,CNTRL,HOU,8
14,2017,11,18,CNTRL,CKG,138
19,2016,11,18,CNTRL,CKG,80
9,2015,3,5,CNTRL,SIN,4
7,2017,6,18,CNTRL,CKG,244
11,2015,7,18,CNTRL,CKG,502
15,2016,10,17,CNTRL,ELP,73
13,2015,2,17,CNTRL,HOU,3
14,2016,1,18,CNTRL,KUB,49
16,2015,6,18,CNTRL,CKG,53
11,2015,2,18,CNTRL,CKG,115
12,2016,8,18,CNTRL,CKG,20
7,2015,10,18,CNTRL,CKG,144
8,2016,12,18,CNTRL,CKG,102
10,2014,11,17,CNTRL,SFO,13
7,2014,10,18,CNTRL,CKG,132
24,2017,3,18,CNTRL,CKG,11
79,2016,3,18,CNTRL,CKG,28
7,2016,12,18,CNTRL,CKG,139
8,2015,9,18,CNTRL,CKG,122
25,2017,6,18,CNTRL,CKG,90
8,2016,8,7,CNTRL,TPE,4
32,2016,2,18,CNTRL,CKG,27
7,2015,3,18,CNTRL,CKG,605
44,2015,1,18,CNTRL,CKG,6
10,2015,3,18,CNTRL,KUB,27
13,2015,8,18,CNTRL,CKG,143
13,2017,6,18,CNTRL,CKG,129
141,2015,12,17,CNTRL,SFO,2
12,2014,11,17,CNTRL,HOU,44
22,2017,7,18,CNTRL,CKG,122
14,2017,1,18,CNTRL,CKG,123
11,2017,9,18,CNTRL,CKG,88
9,2014,10,18,CNTRL,KUB,37
9,2017,8,18,CNTRL,CKG,142
19,2015,3,18,CNTRL,CKG,93
8,2014,12,18,CNTRL,CKG,340
37,2016,1,17,CNTRL,HOU,2
8,2015,9,3,CNTRL,ONT,2
10,2017,1,18,CNTRL,CKG,63
7,2017,10,7,CNTRL,YYZ,4
13,2014,9,18,CNTRL,CKG,48
15,2014,10,18,CNTRL,CKG,170
21,2014,12,18,CNTRL,CKG,88
10,2016,3,5,CNTRL,SIN,7
37,2016,1,17,CNTRL,HOU,11
13,2017,4,18,CNTRL,CKG,82
24,2016,8,18,CNTRL,CKG,43
14,2016,5,17,CNTRL,HOU,25
10,2016,11,17,CNTRL,ELP,84
11,2014,8,18,CNTRL,CKG,107
11,2016,5,18,CNTRL,CKG,109
7,2015,9,5,CNTRL,SHE,100
8,2016,7,18,CNTRL,CKG,156
16,2015,5,17,CNTRL,HOU,66
15,2016,7,18,CNTRL,CKG,96
9,2018,1,18,CNTRL,CKG,153
8,2016,2,18,CNTRL,ELP,90
12,2017,12,18,CNTRL,CKG,121
7,2016,10,18,CNTRL,HKG,7
12,2018,1,18,CNTRL,CKG,74
8,2015,9,18,CNTRL,CKG,174
9,2016,8,17,CNTRL,ELP,79
10,2016,11,18,CNTRL,CKG,108
7,2016,8,18,CNTRL,KUB,67
18,2015,4,18,CNTRL,CKG,8
11,2015,1,7,CNTRL,YYZ,2
37,2017,3,18,CNTRL,CKG,55
8,2017,6,18,CNTRL,CKG,321
20,2016,7,18,CNTRL,CKG,87
14,2015,11,5,CNTRL,SIN,2
31,2015,3,18,CNTRL,CKG,98
13,2016,8,18,CNTRL,CKG,99
8,2015,3,18,CNTRL,KUB,32
19,2015,10,18,CNTRL,CKG,36
19,2016,5,17,CNTRL,ELP,60
11,2015,6,18,CNTRL,CKG,503
10,2017,5,17,CNTRL,ELP,90
8,2017,2,17,CNTRL,ELP,99
7,2015,6,18,CNTRL,CKG,137
13,2016,3,18,CNTRL,KUB,64
19,2016,4,18,CNTRL,CKG,71
20,2018,2,18,CNTRL,CKG,49
10,2015,3,18,CNTRL,CKG,83
11,2016,5,18,CNTRL,ELP,66
28,2017,1,17,CNTRL,HOU,7
8,2016,7,18,CNTRL,ELP,104
17,2017,6,18,CNTRL,CKG,21
15,2017,12,18,CNTRL,CKG,123
16,2014,9,18,CNTRL,CKG,74
16,2017,2,5,CNTRL,SHA,5
13,2017,6,18,CNTRL,CKG,140
8,2017,4,18,CNTRL,CKG,100
7,2018,2,18,CNTRL,CKG,88
31,2014,12,18,CNTRL,CKG,68
10,2015,7,18,CNTRL,CKG,280
8,2017,1,17,CNTRL,ELP,22
14,2015,6,5,CNTRL,SHE,20
8,2015,1,7,CNTRL,SEA,243
30,2017,12,17,CNTRL,SFO,2
8,2015,12,18,CNTRL,CKG,154
7,2018,1,18,CNTRL,CKG,136
7,2015,4,18,CNTRL,HKG,5
24,2017,1,18,CNTRL,CKG,58
33,2016,4,18,CNTRL,CKG,59
10,2016,11,18,CNTRL,KUB,60
9,2014,12,18,CNTRL,CKG,160
8,2017,7,18,CNTRL,CKG,353
10,2016,2,18,CNTRL,CKG,255
9,2017,6,18,CNTRL,KUB,30
11,2017,1,18,CNTRL,CKG,67
8,2016,11,18,CNTRL,CKG,136
20,2017,5,18,CNTRL,CKG,104
7,2014,12,18,CNTRL,HKG,4
15,2017,9,18,CNTRL,CKG,124
9,2016,11,18,CNTRL,CKG,271
23,2015,8,18,CNTRL,CKG,14
9,2016,5,5,CNTRL,AMS,3
7,2016,9,18,CNTRL,CKG,188
16,2018,1,18,CNTRL,KUB,4
27,2018,1,18,CNTRL,CKG,83
14,2015,7,18,CNTRL,CKG,84
23,2017,5,18,CNTRL,CKG,8
9,2016,12,18,CNTRL,CKG,627
7,2017,3,5,CNTRL,AMS,3
13,2016,12,18,CNTRL,CKG,69
9,2014,8,18,CNTRL,CKG,41
32,2017,4,18,CNTRL,CKG,61
13,2015,3,18,CNTRL,CKG,118
11,2016,9,18,CNTRL,CKG,98
32,2017,8,18,CNTRL,CKG,38
21,2017,7,18,CNTRL,CKG,13
15,2014,8,18,CNTRL,CKG,59
13,2016,11,18,CNTRL,CKG,104
10,2017,3,18,CNTRL,CKG,176
31,2017,5,18,CNTRL,CKG,38
9,2015,8,7,CNTRL,PHX,11
8,2016,8,17,CNTRL,SFO,4
8,2014,9,18,CNTRL,CKG,132
157,2016,10,17,CNTRL,SFO,2
10,2015,11,18,CNTRL,KUB,35
7,2016,2,17,CNTRL,HOU,132
11,2016,9,18,CNTRL,CKG,22
27,2018,1,18,CNTRL,CKG,86
13,2014,11,17,CNTRL,HOU,11
62,2016,3,18,CNTRL,CKG,34
22,2016,5,18,CNTRL,CKG,86
10,2016,4,18,CNTRL,KUB,27
205,2016,4,18,CNTRL,CKG,3
12,2016,11,18,CNTRL,KUB,38
7,2014,9,18,CNTRL,CKG,20
8,2018,2,8,CNTRL,SLC,370
