ShipmentCount,YearNumber,MonthNumber,upsid,OriginLocCode,DestLocCode,StandardWeightInKG
26,2015,7,18,CNTRL,CKG,29
13,2015,12,18,CNTRL,CKG,67
7,2017,7,18,CNTRL,CKG,254
8,2015,9,18,CNTRL,CKG,148
8,2017,7,18,CNTRL,CKG,187
24,2015,4,17,CNTRL,HKG,1
19,2015,6,18,CNTRL,CKG,70
7,2015,1,18,CNTRL,CKG,350
31,2015,7,18,CNTRL,KUB,6
10,2014,11,7,CNTRL,ELP,15
18,2017,3,18,CNTRL,CKG,68
25,2014,10,7,CNTRL,PHX,2
24,2016,8,18,CNTRL,CKG,43
7,2016,11,18,CNTRL,CKG,212
11,2016,8,17,CNTRL,HOU,10
8,2017,12,18,CNTRL,KUB,20
19,2015,12,5,CNTRL,AMS,2
8,2016,7,17,CNTRL,BUD,21
33,2017,7,18,CNTRL,CKG,51
8,2016,12,17,CNTRL,HOU,23
11,2018,1,18,CNTRL,CKG,98
8,2016,9,18,CNTRL,CKG,109
8,2016,5,17,CNTRL,SFO,9
7,2015,6,18,CNTRL,CKG,96
7,2014,10,18,CNTRL,KUB,93
16,2018,1,18,CNTRL,KUB,4
7,2014,9,5,CNTRL,AMS,66
17,2017,5,18,CNTRL,KUB,4
21,2017,3,18,CNTRL,CKG,69
10,2014,10,18,CNTRL,CKG,80
18,2015,12,18,CNTRL,CKG,18
43,2016,5,18,CNTRL,CKG,46
15,2015,11,18,CNTRL,CKG,68
11,2016,9,4,CNTRL,SIN,1650
8,2015,1,18,CNTRL,CKG,115
30,2017,9,18,CNTRL,CKG,23
26,2017,12,18,CNTRL,HKG,1
8,2017,12,18,CNTRL,CKG,100
10,2014,8,18,CNTRL,CKG,113
21,2017,12,18,CNTRL,CKG,71
38,2016,7,18,CNTRL,CKG,31
19,2014,10,18,CNTRL,CKG,61
7,2015,6,18,CNTRL,CKG,95
10,2014,12,18,CNTRL,CKG,551
32,2017,12,18,CNTRL,CKG,12
16,2016,2,18,CNTRL,CKG,66
20,2017,7,5,CNTRL,SHA,4
9,2014,9,4,CNTRL,ATL,157
13,2015,8,9,CNTRL,SEL,11342
31,2017,11,18,CNTRL,CKG,61
8,2017,6,17,CNTRL,ELP,313
13,2015,3,18,CNTRL,CKG,96
15,2015,3,18,CNTRL,CKG,94
8,2014,11,18,CNTRL,CKG,181
11,2014,10,18,CNTRL,CKG,104
13,2017,5,18,CNTRL,CKG,125
16,2015,9,18,CNTRL,CKG,26
12,2017,2,7,CNTRL,YYZ,2
7,2014,12,5,CNTRL,AMS,11
7,2015,10,17,CNTRL,SFO,13
199,2017,4,18,CNTRL,CKG,3
8,2016,8,3,CNTRL,MEM,4
9,2015,3,18,CNTRL,CKG,169
10,2014,11,18,CNTRL,CKG,117
13,2014,10,18,CNTRL,CKG,42
14,2014,11,18,CNTRL,KUB,30
45,2017,6,17,CNTRL,ELP,11
14,2015,6,3,CNTRL,ONT,15
10,2015,1,18,CNTRL,CKG,208
7,2015,4,18,CNTRL,SHA,3
10,2017,12,18,CNTRL,KUB,42
83,2014,9,17,CNTRL,SFO,2
10,2017,4,18,CNTRL,CKG,130
33,2016,10,18,CNTRL,CKG,27
7,2015,4,7,CNTRL,SEA,198
43,2017,8,18,CNTRL,CKG,27
99,2016,8,17,CNTRL,SFO,2
9,2016,9,18,CNTRL,ELP,93
22,2015,4,18,CNTRL,CKG,142
10,2015,3,5,CNTRL,SDF,2
10,2017,11,5,CNTRL,SIN,3
8,2017,1,17,CNTRL,SFO,4
7,2015,4,18,CNTRL,CKG,601
7,2015,8,3,CNTRL,ONT,20
12,2016,12,18,CNTRL,HKG,8
8,2018,2,18,CNTRL,CKG,116
7,2017,2,17,CNTRL,ELP,192
9,2015,3,18,CNTRL,CKG,694
10,2017,10,18,CNTRL,KUB,3
13,2015,10,18,CNTRL,CKG,85
9,2016,8,17,CNTRL,ELP,53
24,2015,1,18,CNTRL,CKG,94
37,2017,12,17,CNTRL,HOU,4
17,2016,11,18,CNTRL,CKG,90
12,2016,6,18,CNTRL,CKG,24
16,2015,9,18,CNTRL,CKG,90
23,2017,11,18,CNTRL,CKG,54
14,2016,6,17,CNTRL,HOU,10
16,2017,5,18,CNTRL,CKG,20
47,2017,6,18,CNTRL,CKG,34
7,2016,8,18,CNTRL,CKG,271
7,2017,6,17,CNTRL,HOU,13
8,2015,1,18,CNTRL,CKG,195
12,2016,10,17,CNTRL,SIN,1
84,2017,6,18,CNTRL,CKG,30
7,2015,6,18,CNTRL,HKG,14
7,2017,5,17,CNTRL,HOU,19
15,2015,8,18,CNTRL,HKG,3
41,2017,7,18,CNTRL,CKG,57
49,2016,8,18,CNTRL,CKG,26
9,2017,6,18,CNTRL,CKG,184
7,2015,4,18,CNTRL,CKG,212
7,2016,4,5,CNTRL,SHE,3000
17,2015,2,18,CNTRL,CKG,55
8,2014,12,18,CNTRL,CKG,176
19,2015,12,18,CNTRL,CKG,62
29,2017,7,18,CNTRL,CKG,12
10,2017,3,5,CNTRL,SHA,5
7,2015,4,18,CNTRL,CKG,114
18,2016,6,18,CNTRL,CKG,15
22,2015,8,18,CNTRL,CKG,12
10,2015,11,18,CNTRL,CKG,24
9,2017,1,17,CNTRL,ELP,192
17,2016,12,17,CNTRL,HOU,10
34,2016,10,18,CNTRL,CKG,12
66,2015,4,17,CNTRL,HOU,4
8,2016,2,18,CNTRL,CKG,107
17,2016,10,18,CNTRL,CKG,79
8,2014,12,18,CNTRL,CKG,211
29,2017,12,18,CNTRL,CKG,62
30,2015,12,18,CNTRL,CKG,51
11,2017,7,18,CNTRL,CKG,113
11,2014,10,17,CNTRL,HOU,7
7,2017,7,18,CNTRL,CKG,208
20,2015,9,18,CNTRL,KUB,6
16,2016,5,18,CNTRL,CKG,44
11,2016,12,17,CNTRL,SFO,4
21,2015,4,18,CNTRL,CKG,116
8,2017,8,17,CNTRL,ELP,181
135,2014,10,17,CNTRL,SFO,2
9,2016,1,5,CNTRL,SDF,606
13,2018,1,18,CNTRL,CKG,55
29,2016,6,18,CNTRL,CKG,50
8,2017,4,17,CNTRL,ELP,194
18,2015,8,17,CNTRL,HOU,20
19,2014,9,18,CNTRL,KUB,10
18,2014,11,18,CNTRL,CKG,7
15,2016,11,18,CNTRL,CKG,66
7,2016,7,18,CNTRL,CKG,225
10,2017,4,18,CNTRL,CKG,93
7,2016,5,18,CNTRL,CKG,168
40,2017,1,18,CNTRL,CKG,48
8,2015,6,18,CNTRL,KUB,30
11,2016,6,18,CNTRL,CKG,93
7,2016,6,18,CNTRL,CKG,131
15,2015,7,18,CNTRL,CKG,111
9,2016,3,18,CNTRL,CKG,139
9,2016,5,18,CNTRL,CKG,127
23,2017,8,18,CNTRL,HKG,2
18,2015,9,18,CNTRL,CKG,13
11,2015,1,18,CNTRL,KUB,87
11,2017,1,7,CNTRL,YYZ,2
7,2016,9,18,CNTRL,KUB,126
17,2016,6,17,CNTRL,ELP,55
12,2015,8,7,CNTRL,PEN,1
7,2017,11,18,CNTRL,CKG,313
7,2015,4,17,CNTRL,HOU,44
18,2017,11,18,CNTRL,CKG,136
26,2017,11,18,CNTRL,CKG,88
8,2016,10,18,CNTRL,KUB,33
18,2017,12,18,CNTRL,CKG,87
38,2017,6,18,CNTRL,CKG,40
7,2015,5,3,CNTRL,ONT,2
9,2015,7,18,CNTRL,CKG,573
10,2016,12,18,CNTRL,CKG,79
9,2017,3,17,CNTRL,ELP,29
10,2017,6,18,CNTRL,CKG,491
7,2015,6,5,CNTRL,AMS,38
7,2016,11,18,CNTRL,KUB,83
8,2016,10,18,CNTRL,CKG,70
16,2017,12,18,CNTRL,CKG,147
20,2015,3,18,CNTRL,CKG,143
8,2015,12,18,CNTRL,CKG,154
16,2014,10,7,CNTRL,SAN,331
9,2018,1,18,CNTRL,CKG,100
9,2016,8,17,CNTRL,SIN,2
18,2016,2,18,CNTRL,CKG,15
8,2015,8,18,CNTRL,CKG,208
8,2016,8,18,CNTRL,KUB,45
10,2017,4,18,CNTRL,KUB,13
7,2017,5,18,CNTRL,CKG,176
20,2015,3,18,CNTRL,KUB,2
22,2015,12,18,CNTRL,CKG,42
7,2015,1,5,CNTRL,AMS,6
14,2017,1,18,CNTRL,CKG,131
70,2016,9,18,CNTRL,CKG,28
10,2017,4,8,CNTRL,SLC,77
10,2017,2,18,CNTRL,KUB,33
30,2017,7,18,CNTRL,CKG,9
8,2015,7,18,CNTRL,CKG,145
35,2016,12,18,CNTRL,CKG,10
15,2016,7,17,CNTRL,HOU,15
15,2017,7,18,CNTRL,CKG,216
11,2017,5,18,CNTRL,CKG,112
11,2017,6,18,CNTRL,CKG,521
9,2018,1,18,CNTRL,CKG,153
11,2017,9,18,CNTRL,CKG,176
9,2017,8,17,CNTRL,HOU,12
28,2018,1,18,CNTRL,CKG,9
20,2015,10,18,CNTRL,CKG,88
8,2015,10,17,CNTRL,HKG,1
13,2015,7,18,CNTRL,KUB,68
10,2015,1,18,CNTRL,CKG,221
36,2017,3,18,CNTRL,CKG,50
11,2014,12,18,CNTRL,CKG,285
7,2016,5,18,CNTRL,KUB,11
31,2015,4,18,CNTRL,CKG,28
19,2016,9,18,CNTRL,CKG,75
18,2015,7,17,CNTRL,HOU,26
30,2016,9,18,CNTRL,CKG,46
11,2017,1,17,CNTRL,ELP,176
15,2016,5,5,CNTRL,AMS,1
16,2014,12,18,CNTRL,CKG,117
12,2016,3,18,CNTRL,CKG,102
7,2014,10,17,CNTRL,HOU,99
14,2015,8,18,CNTRL,CKG,20
8,2016,8,5,CNTRL,AMS,6
7,2014,9,7,CNTRL,YYZ,88
12,2016,8,18,CNTRL,CKG,90
21,2016,9,18,CNTRL,CKG,16
7,2016,10,18,CNTRL,ELP,115
7,2014,11,5,CNTRL,SHE,3000
8,2015,3,18,CNTRL,CKG,268
29,2016,2,18,CNTRL,CKG,52
14,2016,1,18,CNTRL,CKG,79
7,2017,12,18,CNTRL,CKG,191
8,2018,2,18,CNTRL,CKG,216
10,2017,10,18,CNTRL,CKG,117
9,2017,5,18,CNTRL,CKG,82
10,2015,1,18,CNTRL,CKG,82
12,2016,3,18,CNTRL,CKG,96
12,2017,7,18,CNTRL,KUB,26
26,2016,7,18,CNTRL,CKG,55
7,2017,8,5,CNTRL,SZX,1440
9,2017,12,18,CNTRL,KUB,11
21,2016,4,18,CNTRL,CKG,49
27,2017,4,18,CNTRL,CKG,85
7,2017,4,5,CNTRL,SDF,584
36,2014,11,17,CNTRL,HOU,1
257,2017,5,18,CNTRL,CKG,3
13,2016,2,18,CNTRL,CKG,10
12,2017,8,17,CNTRL,ELP,18
17,2016,7,18,CNTRL,CKG,105
276,2015,3,18,CNTRL,CKG,3
9,2018,1,18,CNTRL,CKG,120
10,2014,10,5,CNTRL,AMS,6
9,2017,11,18,CNTRL,CKG,161
7,2018,2,18,CNTRL,CKG,144
16,2015,7,18,CNTRL,CKG,114
11,2015,4,18,CNTRL,CKG,9
10,2015,6,5,CNTRL,SIN,3
11,2017,6,18,CNTRL,CKG,105
48,2017,3,18,CNTRL,CKG,24
16,2015,11,5,CNTRL,AMS,1
121,2016,7,17,CNTRL,SFO,2
40,2016,11,17,CNTRL,HOU,4
7,2014,9,18,CNTRL,CKG,167
8,2018,2,5,CNTRL,SIN,12
10,2014,8,18,CNTRL,CKG,77
7,2015,4,18,CNTRL,KUB,53
9,2017,9,18,CNTRL,CKG,21
8,2017,6,18,CNTRL,TPE,496
37,2016,3,18,CNTRL,CKG,74
20,2017,4,18,CNTRL,CKG,15
30,2017,10,18,CNTRL,CKG,54
32,2016,11,17,CNTRL,ELP,2
11,2015,6,18,CNTRL,CKG,503
8,2015,4,18,CNTRL,CKG,182
11,2016,6,18,CNTRL,CKG,124
9,2015,7,18,CNTRL,CKG,353
10,2016,1,18,CNTRL,KUB,50
12,2014,11,17,CNTRL,HOU,44
36,2016,1,18,CNTRL,CKG,35
8,2016,7,18,CNTRL,CKG,175
8,2016,8,18,CNTRL,KUB,3
11,2014,8,5,CNTRL,SDF,7
34,2016,11,5,CNTRL,SIN,1
14,2014,8,18,CNTRL,CKG,7
10,2015,2,18,CNTRL,CKG,125
72,2017,12,18,CNTRL,CKG,32
53,2017,9,18,CNTRL,CKG,4
30,2015,3,18,CNTRL,CKG,73
59,2016,4,17,CNTRL,HOU,2
9,2017,7,17,CNTRL,HOU,15
28,2015,3,18,CNTRL,CKG,74
16,2015,9,18,CNTRL,CKG,72
16,2016,4,18,CNTRL,CKG,54
13,2016,4,18,CNTRL,CKG,83
15,2015,3,18,CNTRL,CKG,91
7,2015,4,18,CNTRL,CKG,27
8,2016,2,5,CNTRL,AMS,3
7,2014,10,18,CNTRL,CKG,625
19,2017,10,18,CNTRL,CKG,53
7,2014,11,18,CNTRL,CKG,113
9,2017,1,17,CNTRL,ELP,190
12,2016,3,18,CNTRL,KUB,33
13,2017,12,18,CNTRL,CKG,149
11,2016,7,18,CNTRL,CKG,162
12,2015,7,18,CNTRL,CKG,172
17,2017,3,17,CNTRL,ELP,77
16,2016,11,18,CNTRL,KUB,41
82,2017,7,18,CNTRL,CKG,31
8,2017,7,18,CNTRL,CKG,239
27,2015,6,18,CNTRL,CKG,72
37,2015,10,18,CNTRL,CKG,32
22,2018,2,18,CNTRL,CKG,39
35,2015,10,17,CNTRL,HOU,13
17,2016,4,18,CNTRL,CKG,61
24,2016,4,18,CNTRL,CKG,75
22,2015,3,18,CNTRL,CKG,66
19,2017,6,18,CNTRL,HKG,2
45,2016,1,18,CNTRL,CKG,27
8,2017,8,18,CNTRL,KUB,39
9,2016,8,17,CNTRL,HOU,8
7,2017,11,18,CNTRL,CKG,200
15,2014,11,18,CNTRL,CKG,76
29,2017,1,18,CNTRL,CKG,12
14,2016,12,18,CNTRL,CKG,85
12,2016,1,18,CNTRL,CKG,140
7,2014,8,18,CNTRL,KUB,80
9,2015,11,18,CNTRL,KUB,29
17,2017,12,18,CNTRL,CKG,97
9,2017,5,18,CNTRL,CKG,132
11,2015,3,18,CNTRL,CKG,70
7,2017,9,18,CNTRL,CKG,113
34,2017,8,18,CNTRL,CKG,42
11,2017,8,18,CNTRL,CKG,217
21,2016,4,18,CNTRL,CKG,64
8,2016,2,18,CNTRL,CKG,123
29,2017,8,18,CNTRL,CKG,57
14,2017,10,18,CNTRL,CKG,119
141,2015,4,18,CNTRL,CKG,3
16,2016,1,18,CNTRL,CKG,48
8,2015,2,18,CNTRL,CKG,106
8,2016,6,18,CNTRL,CKG,154
45,2014,12,18,CNTRL,CKG,40
10,2017,12,5,CNTRL,SHA,10
7,2015,8,7,CNTRL,BOM,214
8,2015,11,17,CNTRL,HOU,132
8,2015,12,17,CNTRL,HOU,44
56,2017,6,17,CNTRL,ELP,9
8,2017,8,17,CNTRL,ELP,51
14,2014,10,18,CNTRL,KUB,78
7,2015,1,17,CNTRL,HOU,40
12,2017,7,18,CNTRL,CKG,78
7,2018,1,8,CNTRL,SLC,77
11,2017,3,17,CNTRL,ELP,62
7,2015,12,17,CNTRL,HOU,40
7,2017,8,5,CNTRL,KUB,96
9,2017,7,18,CNTRL,CKG,115
16,2015,11,18,CNTRL,CKG,36
7,2015,1,17,CNTRL,HOU,31
8,2015,1,18,CNTRL,CKG,105
14,2015,3,17,CNTRL,HOU,44
8,2015,8,18,CNTRL,KUB,78
17,2015,11,5,CNTRL,SIN,3
10,2017,4,18,CNTRL,CKG,95
36,2017,6,18,CNTRL,CKG,64
13,2016,4,18,CNTRL,ELP,93
15,2017,3,17,CNTRL,ELP,183
9,2015,11,18,CNTRL,CKG,107
13,2016,4,18,CNTRL,CKG,521
33,2017,5,18,CNTRL,CKG,10
25,2017,12,18,CNTRL,CKG,11
7,2016,5,17,CNTRL,SIN,1
20,2015,1,18,CNTRL,KUB,35
7,2016,8,18,CNTRL,KUB,67
9,2015,10,18,CNTRL,CKG,81
10,2016,8,17,CNTRL,ELP,51
57,2016,11,18,CNTRL,CKG,31
7,2016,7,18,CNTRL,CKG,143
13,2015,1,18,CNTRL,CKG,72
22,2016,11,18,CNTRL,CKG,77
80,2017,9,18,CNTRL,CKG,29
15,2016,12,18,CNTRL,CKG,75
38,2016,11,18,CNTRL,CKG,35
12,2017,6,17,CNTRL,ELP,49
11,2016,7,18,CNTRL,CKG,100
24,2015,4,18,CNTRL,CKG,90
11,2016,3,18,CNTRL,CKG,143
8,2015,12,18,CNTRL,ELP,64
12,2015,3,18,CNTRL,CKG,99
7,2016,8,18,CNTRL,CKG,114
7,2018,2,5,CNTRL,MIL,240
11,2018,1,18,CNTRL,CKG,174
23,2015,9,17,CNTRL,HOU,11
8,2015,3,18,CNTRL,CKG,208
66,2017,9,18,CNTRL,CKG,36
9,2017,2,18,CNTRL,CKG,102
8,2015,9,17,CNTRL,HOU,49
26,2017,2,18,CNTRL,CKG,13
13,2017,6,5,CNTRL,SZX,1544
7,2015,10,18,CNTRL,CKG,95
12,2014,8,18,CNTRL,KUB,34
7,2015,1,17,CNTRL,HOU,1
23,2016,3,18,CNTRL,CKG,67
31,2016,3,18,CNTRL,CKG,26
23,2017,2,17,CNTRL,HOU,5
17,2016,7,18,CNTRL,CKG,11
8,2017,10,18,CNTRL,CKG,106
12,2014,12,18,CNTRL,CKG,251
18,2016,6,18,CNTRL,CKG,87
10,2016,5,18,CNTRL,CKG,2712
9,2014,11,17,CNTRL,HOU,29
7,2014,10,7,CNTRL,PHX,11
15,2016,3,18,CNTRL,CKG,86
22,2015,3,18,CNTRL,CKG,36
10,2015,7,18,CNTRL,CKG,280
23,2015,8,18,CNTRL,CKG,14
7,2016,8,18,CNTRL,CKG,162
8,2016,4,18,CNTRL,KUB,12
8,2016,10,18,CNTRL,CKG,82
15,2016,6,5,CNTRL,AMS,1
13,2014,8,18,CNTRL,KUB,42
10,2017,11,18,CNTRL,KUB,67
52,2015,10,17,CNTRL,HOU,2
23,2017,11,5,CNTRL,AMS,1
60,2017,9,18,CNTRL,CKG,2
17,2014,10,18,CNTRL,KUB,3
42,2015,6,18,CNTRL,CKG,39
10,2017,11,5,CNTRL,SHA,5
9,2017,11,18,CNTRL,CKG,174
11,2017,10,18,CNTRL,CKG,116
7,2016,1,18,CNTRL,KUB,98
20,2017,7,18,CNTRL,CKG,124
19,2016,4,18,CNTRL,CKG,71
10,2017,8,18,CNTRL,CKG,227
15,2016,3,18,CNTRL,KUB,27
10,2014,10,18,CNTRL,CKG,2701
8,2016,4,18,CNTRL,ELP,97
7,2016,3,5,CNTRL,AMS,2
208,2017,6,18,CNTRL,CKG,3
26,2014,10,5,CNTRL,AMS,3
46,2017,5,18,CNTRL,CKG,37
8,2017,1,18,CNTRL,KUB,58
32,2017,11,18,CNTRL,CKG,13
8,2016,5,18,CNTRL,CKG,106
11,2015,5,18,CNTRL,CKG,101
26,2018,1,18,CNTRL,CKG,16
9,2017,10,18,CNTRL,KUB,27
21,2017,9,5,CNTRL,SIN,1
11,2016,5,5,CNTRL,SDF,22
14,2017,8,18,CNTRL,CKG,179
22,2014,12,18,CNTRL,CKG,51
7,2015,1,18,CNTRL,KUB,103
9,2015,7,18,CNTRL,KUB,98
26,2015,5,17,CNTRL,HOU,15
9,2017,11,5,CNTRL,SHA,10
9,2017,12,7,CNTRL,YYZ,2
10,2015,7,17,CNTRL,HOU,35
18,2018,1,18,CNTRL,CKG,108
10,2017,6,17,CNTRL,ELP,163
9,2017,5,18,CNTRL,CKG,124
7,2015,8,18,CNTRL,CKG,19842
9,2015,4,18,CNTRL,KUB,98
7,2017,3,5,CNTRL,SZX,1360
9,2016,10,18,CNTRL,CKG,111
10,2014,10,18,CNTRL,CKG,102
7,2016,8,18,CNTRL,CKG,304
8,2016,9,18,CNTRL,CKG,20
17,2016,5,18,CNTRL,KUB,28
7,2015,1,18,CNTRL,CKG,502
15,2016,6,17,CNTRL,ELP,60
35,2015,9,18,CNTRL,CKG,7
73,2015,3,17,CNTRL,HOU,4
49,2015,11,18,CNTRL,HKG,1
42,2014,11,18,CNTRL,KUB,6
11,2015,3,18,CNTRL,CKG,117
7,2016,6,18,CNTRL,HKG,28
13,2015,4,17,CNTRL,HOU,22
7,2016,4,5,CNTRL,KUB,118
16,2015,6,18,CNTRL,CKG,114
18,2014,8,18,CNTRL,CKG,4
31,2017,12,18,CNTRL,CKG,61
15,2015,10,17,CNTRL,HOU,18
11,2018,1,18,CNTRL,CKG,81
8,2016,4,18,CNTRL,ELP,110
18,2016,8,18,CNTRL,KUB,12
8,2016,12,17,CNTRL,ELP,82
7,2018,1,10,CNTRL,MEX,92594
20,2017,7,18,CNTRL,CKG,144
26,2015,1,18,CNTRL,CKG,17637
25,2017,9,18,CNTRL,CKG,73
7,2016,7,17,CNTRL,ELP,77
7,2015,3,7,CNTRL,YYZ,2
18,2017,10,18,CNTRL,KUB,6
22,2014,9,17,CNTRL,HOU,20
19,2014,8,18,CNTRL,CKG,29
17,2016,12,18,CNTRL,CKG,126
13,2016,5,18,CNTRL,CKG,124
9,2015,4,17,CNTRL,HOU,66
17,2014,10,18,CNTRL,CKG,41
11,2017,3,18,CNTRL,CKG,145
12,2015,10,18,CNTRL,CKG,122
9,2016,5,17,CNTRL,ELP,187
7,2015,4,18,CNTRL,CKG,171
7,2016,9,18,CNTRL,CKG,94
64,2017,11,18,CNTRL,CKG,25
10,2015,1,18,CNTRL,CKG,347
7,2015,5,18,CNTRL,CKG,17637
9,2016,1,18,CNTRL,CKG,99
8,2014,9,18,CNTRL,CKG,50
45,2016,2,18,CNTRL,CKG,46
9,2015,3,5,CNTRL,SDF,4
12,2016,5,18,CNTRL,CKG,105
7,2017,1,18,CNTRL,NKG,183
9,2018,1,18,CNTRL,KUB,27
69,2016,2,18,CNTRL,CKG,31
14,2017,1,17,CNTRL,HOU,25
8,2017,12,18,CNTRL,CKG,501
7,2015,6,18,CNTRL,CKG,148
7,2017,10,5,CNTRL,SIN,3
12,2014,9,5,CNTRL,AMS,4
26,2015,4,18,CNTRL,CKG,88
7,2016,1,18,CNTRL,CKG,125
11,2015,1,17,CNTRL,HOU,154
9,2015,2,18,CNTRL,CKG,47
11,2015,3,18,CNTRL,HKG,4
11,2015,2,18,CNTRL,CKG,21
9,2015,6,18,CNTRL,CKG,97
8,2016,10,17,CNTRL,ELP,225
9,2016,10,17,CNTRL,ELP,165
8,2016,9,5,CNTRL,SIN,4
7,2017,4,18,CNTRL,CKG,104
7,2014,11,18,CNTRL,CKG,96
14,2017,4,18,CNTRL,CKG,23
8,2017,11,18,CNTRL,CKG,196
24,2016,10,18,CNTRL,CKG,24
7,2015,8,5,CNTRL,AMS,6
8,2017,4,18,CNTRL,CKG,88
9,2017,8,17,CNTRL,ELP,187
24,2015,9,17,CNTRL,HOU,9
10,2016,6,9,CNTRL,DLC,10861
10,2016,11,18,CNTRL,KUB,11
7,2014,9,18,CNTRL,CKG,375
11,2016,5,18,CNTRL,ELP,66
7,2015,7,10,CNTRL,LON,14
9,2017,12,18,CNTRL,CKG,227
12,2015,6,18,CNTRL,KUB,29
26,2015,7,18,CNTRL,CKG,41
11,2017,4,5,CNTRL,CLT,11
16,2017,10,18,CNTRL,CKG,97
16,2017,8,17,CNTRL,ELP,33
8,2016,9,7,CNTRL,YYZ,9
13,2016,4,5,CNTRL,PHX,1221
12,2017,6,18,CNTRL,CKG,162
8,2014,9,18,CNTRL,CKG,117
20,2014,9,18,CNTRL,KUB,3
18,2015,8,18,CNTRL,CKG,76
16,2017,4,18,CNTRL,CKG,69
23,2015,1,18,CNTRL,CKG,40
8,2015,6,18,CNTRL,CKG,254
22,2016,7,18,CNTRL,CKG,76
14,2016,1,18,CNTRL,KUB,10
8,2014,11,18,CNTRL,CKG,287
26,2016,11,17,CNTRL,HOU,5
8,2015,3,18,CNTRL,KUB,55
13,2017,11,18,CNTRL,CKG,141
10,2017,12,18,CNTRL,CKG,106
7,2016,8,17,CNTRL,ELP,185
11,2017,5,18,CNTRL,CKG,83
7,2016,7,18,CNTRL,CKG,142
10,2016,12,18,CNTRL,CKG,111
10,2015,8,18,CNTRL,KUB,49
35,2016,7,18,CNTRL,CKG,27
87,2016,3,18,CNTRL,CKG,27
7,2016,12,17,CNTRL,HOU,17
13,2016,7,18,CNTRL,CKG,118
23,2016,2,18,CNTRL,CKG,53
36,2017,7,18,CNTRL,CKG,44
7,2016,11,18,CNTRL,CKG,236
28,2015,8,18,CNTRL,CKG,89
13,2016,4,18,CNTRL,CKG,56
13,2016,11,5,CNTRL,SHA,5
8,2014,12,17,CNTRL,BUD,2
12,2017,1,18,CNTRL,KUB,4
8,2014,10,18,CNTRL,CKG,119
36,2016,6,18,CNTRL,CKG,40
11,2017,8,18,CNTRL,CKG,170
44,2017,6,18,CNTRL,CKG,35
22,2015,3,17,CNTRL,HOU,31
13,2016,3,18,CNTRL,CKG,22
8,2017,5,18,CNTRL,CKG,139
15,2017,12,5,CNTRL,SIN,2
23,2017,3,18,CNTRL,HKG,2
25,2017,6,17,CNTRL,HOU,6
11,2016,5,18,CNTRL,CKG,147
12,2015,5,18,CNTRL,CKG,95
11,2014,10,7,CNTRL,ELP,9
8,2014,9,17,CNTRL,HOU,209
8,2017,3,18,CNTRL,CKG,235
14,2016,8,18,CNTRL,KUB,32
9,2017,12,18,CNTRL,KUB,27
26,2017,7,18,CNTRL,CKG,50
13,2015,4,17,CNTRL,HOU,132
20,2014,9,18,CNTRL,CKG,53
8,2015,2,5,CNTRL,SIN,3
53,2017,1,18,CNTRL,CKG,4
16,2017,3,18,CNTRL,CKG,125
8,2016,12,18,CNTRL,CKG,133
7,2014,9,5,CNTRL,SHE,91
9,2014,11,3,CNTRL,ONT,55
7,2017,8,18,CNTRL,CKG,154
13,2015,9,17,CNTRL,HOU,18
10,2017,5,17,CNTRL,ELP,53
8,2014,11,18,CNTRL,CKG,73
32,2017,4,18,CNTRL,CKG,66
9,2015,4,18,CNTRL,CKG,126
14,2017,4,18,CNTRL,CKG,183
7,2017,12,18,CNTRL,CKG,167
17,2015,9,18,CNTRL,CKG,144
23,2015,7,17,CNTRL,HOU,20
10,2017,7,18,CNTRL,CKG,184
10,2014,10,18,CNTRL,KUB,63
67,2016,9,18,CNTRL,CKG,37
10,2015,12,5,CNTRL,SIN,2
9,2014,12,18,CNTRL,KUB,70
10,2016,3,18,CNTRL,CKG,132
22,2017,12,18,CNTRL,KUB,6
15,2017,3,18,CNTRL,CKG,70
18,2015,7,18,CNTRL,CKG,42
37,2016,1,17,CNTRL,HOU,2
17,2014,10,18,CNTRL,CKG,34
7,2016,7,17,CNTRL,ELP,236
21,2017,6,18,CNTRL,CKG,648
11,2015,2,8,CNTRL,ORD,2
7,2016,6,3,CNTRL,ONT,2
11,2016,7,18,CNTRL,CKG,24
7,2015,1,7,CNTRL,MKC,7
33,2014,10,18,CNTRL,CKG,36
11,2014,9,18,CNTRL,CKG,108
9,2014,12,3,CNTRL,ONT,15
16,2016,4,17,CNTRL,HOU,12
14,2017,4,5,CNTRL,SIN,4
29,2017,5,18,CNTRL,CKG,16
21,2016,9,18,CNTRL,KUB,6
12,2016,9,17,CNTRL,ELP,55
19,2015,10,18,CNTRL,CKG,16
8,2016,6,17,CNTRL,ELP,68
18,2014,12,18,CNTRL,CKG,118
12,2014,12,18,CNTRL,HKG,3
8,2014,10,18,CNTRL,CKG,183
12,2016,1,17,CNTRL,HOU,1
7,2017,10,18,CNTRL,HKG,3
22,2017,10,18,CNTRL,CKG,50
41,2016,5,17,CNTRL,HOU,5
10,2015,1,18,CNTRL,CKG,169
9,2015,9,18,CNTRL,CKG,128
45,2017,2,18,CNTRL,CKG,2
24,2016,6,18,CNTRL,CKG,11
17,2016,6,18,CNTRL,CKG,88
12,2018,2,18,CNTRL,CKG,79
29,2018,2,18,CNTRL,CKG,63
